	dmso-wt	drug-wt
0	316.19832204213475	203.29671053448334
1	260.5810435201186	208.32519841269837
2	252.38763729656586	279.9534043257619
3	273.76177701045856	269.6177474326702
4	252.71440653158604	175.00396344320077
5	228.6589593920018	358.71401058834937
6	325.9408911117741	244.79832916588688
7	253.29620045961613	265.8600371022241
8	320.0152761865183	329.8603478114827
9	415.4365258567162	329.07677426706084
10	273.32419540985217	222.00339087329888
11	245.2422653455675	
12	222.91327907460862	
13	293.155983419526	
