	dmso-mut	drug-mut
0	41127.39740600736	113617.55063318365
1	66854.77047819084	120126.0115608916
2	27493.854771519076	199731.46581428585
3	31665.918598270542	32281.871898725538
4	29656.944397610474	130385.78635857983
5	69542.85075090319	6053.6002486817315
6	63069.05238839234	44070.72954141298
7	507575.988592852	319346.5355086402
8	15449.362461147357	264397.97921362845
9	48068.25553355147	1189730.3518332378
10	137388.10971406262	506143.4762690038
11	38316.38539717066	225629.1248266313
12	13289.294744873372	22134.661622921372
13	15698.617527527449	
14	30008.908882568907	
