	dmso-mut	drug-mut
0	109.71428571428571	1123.4285714285713
1	266.57142857142856	464.85714285714283
2	304.42857142857144	2126.4285714285716
3	912.4285714285714	1691.4285714285713
4	1020.8571428571429	1709.142857142857
5	131.85714285714286	1905.142857142857
6	297.7142857142857	281.85714285714283
7	2946.0	5730.571428571428
8	4644.571428571428	2922.5714285714284
9	187.28571428571428	4177.285714285715
10	941.4285714285714	1426.0
11	1559.142857142857	1479.0
12	1349.5714285714287	1087.5714285714287
13	3277.0	3215.8571428571427
14	1080.7142857142858	3555.714285714286
15	393.2857142857143	900.8571428571429
16	617.8571428571429	805.5714285714286
17	677.1428571428571	3734.5714285714284
18	630.8571428571429	4905.714285714285
19	643.5714285714286	2222.8571428571427
20	553.0	
