	dmso-mut	drug-mut
0	15.383333333333333	123.05
1	11.8	129.1
2	5.983333333333333	244.13333333333333
3	20.1	128.61666666666667
4	14.6	70.2
5	8.4	48.15
6	20.583333333333332	106.05
7	16.116666666666667	362.31666666666666
8	12.433333333333334	346.0
9	14.15	308.8333333333333
10	69.75	216.16666666666666
11	8.383333333333333	175.36666666666667
12	20.816666666666666	138.18333333333334
13	226.53333333333333	189.85
14	45.233333333333334	149.16666666666666
15	9.65	59.68333333333333
16	18.4	355.6333333333333
17	57.71666666666667	172.53333333333333
18	59.93333333333333	218.01666666666668
19	19.166666666666668	213.36666666666667
20	14.55	
