	dmso	drug
0	330.0967741935484	326.4032258064516
1	151.59677419354838	139.61290322580646
2	211.5	492.83870967741933
3	169.93548387096774	185.61290322580646
4	154.03225806451613	201.1290322580645
5	210.03225806451613	194.6451612903226
6	442.9032258064516	263.2903225806452
7	418.16129032258067	352.80645161290323
8	792.7096774193549	275.5
9	626.3709677419355	211.6451612903226
10	310.4032258064516	146.5
11	636.0806451612904	150.98387096774192
12	624.1290322580645	301.43548387096774
13	164.61290322580646	
