	dmso-het	drug-het
0	47.5	53.07142857142857
1	56.92857142857143	36.07142857142857
2	48.92857142857143	53.0
3	54.07142857142857	46.42857142857143
4	52.07142857142857	50.142857142857146
5	45.07142857142857	42.42857142857143
6	32.857142857142854	49.285714285714285
7	56.642857142857146	45.785714285714285
8	42.642857142857146	57.642857142857146
9	39.42857142857143	59.0
10	56.57142857142857	50.07142857142857
11	55.285714285714285	57.785714285714285
12	57.07142857142857	45.357142857142854
13	57.142857142857146	58.357142857142854
14	52.92857142857143	53.642857142857146
15	47.785714285714285	51.57142857142857
