	dmso	drug
0	790.2857142857143	473.2142857142857
1	185.14285714285714	245.0
2	324.64285714285717	606.5
3	501.2857142857143	185.78571428571428
4	461.14285714285717	267.85714285714283
5	475.2142857142857	449.57142857142856
6	264.35714285714283	644.0714285714286
7	459.5	1077.5714285714287
8	589.2857142857143	275.07142857142856
9	293.35714285714283	986.2857142857143
10	394.42857142857144	377.7142857142857
11	987.2857142857143	2160.0
12	342.57142857142856	592.5714285714286
13	757.5714285714286	1052.5
14	731.0714285714286	381.42857142857144
15	1068.642857142857	1708.7142857142858
16	1890.0	190.57142857142858
17	1807.5	1671.2857142857142
18	1719.5714285714287	789.0
19	1209.857142857143	584.5714285714286
20	610.6428571428571	1062.357142857143
21	317.7857142857143	944.0714285714286
22	499.57142857142856	1162.357142857143
23	1196.857142857143	
