	dmso-mut	drug-mut
0	191.7305184552467	178.56355633052706
1	241.47520052968008	171.71942775747954
2	268.637188147038	192.7915579780822
3	325.8652018898526	160.70477360231183
4	215.82393406994046	189.49744650611757
5	226.68183991837932	192.26559926864556
6	257.5708508619004	184.0059332468587
7	239.75189074543002	218.04262159505703
8	284.6860975789972	221.92693005992615
9	403.92618545053796	213.39083907113113
10	288.69240862049685	228.1982944091555
11	244.22340225830422	166.1829711310108
12	232.7823699880144	282.4278142824784
13	269.390075723579	
14	312.5609672769907	
