	dmso-mut	drug-mut
0	190.97076136419687	199.94531935355414
1	190.1557232997698	171.31518121240785
2	203.67007878948039	194.95103815368702
3	266.853278761353	152.03364196902754
4	218.88686460752797	175.8016238071441
5	214.9585286483738	163.46271746589986
6	273.1554032484441	162.67890190409474
7	262.85786212080524	164.11136820445088
8	307.8950965453318	214.79886081614387
9	412.9539370954831	204.47113062380953
10	267.4658619472712	172.67765552666955
11	267.4666393889419	168.90812669802648
12	312.8936608305021	245.0577308884747
13	345.09069300902377	
14	359.4376468772342	
