	dmso-mut	drug-mut
0	79858.23538961343	27602.09378695559
1	18780.381514376517	57792.079123265976
2	19323.557451130757	35913.14289057949
3	19109.45960637056	69895.00517901008
4	47646.600378785275	48534.01841741206
5	12409.418586647744	46057.47662717199
6	201860.86012190263	27047.717552429225
7	11823.727410194	13315.350847663958
8	17607.882003354836	13368.18991167237
9	15362.112371035104	15485.22324168893
10	27505.804338884154	42234.87478443884
11	31399.290290205805	19361.63685732081
12	20425.736774156503	25764.71277157808
13	20509.9207274796	
14	16175.040858845348	
