	dmso-het	drug-het
0	200.38560328766266	224.23407685668312
1	220.44868454738793	237.62597677980435
2	300.80301644562815	260.5540288284234
3	309.8625706936668	216.64603555081564
4	328.1930394713089	192.290531547741
5	265.8575365692852	290.10653327110947
6	306.2002206731872	390.5744781678795
7	305.14175325073467	288.34645984734897
8	363.9735362185277	336.17265895512224
9	293.2561887971081	308.43401458246205
10	313.5264296738464	269.28696111020963
11	237.85337521227189	503.31688507618634
12		284.65591621990313
13		334.40878923297305
14		261.00368338803406
15		227.05500768334932
16		207.4123843111702
17		215.6582505658341
18		219.7403108064638
