	dmso-het	drug-het
0	3.5714285714285716	8.714285714285714
1	9.285714285714286	4.0
2	7.285714285714286	7.0
3	5.0	2.5714285714285716
4	8.857142857142858	1.8571428571428572
5	1.1428571428571428	4.142857142857143
6	7.857142857142857	7.857142857142857
7	10.571428571428571	5.857142857142857
8	5.571428571428571	2.0
9	3.4285714285714284	5.142857142857143
10	3.4285714285714284	5.285714285714286
11	5.142857142857143	7.142857142857143
12		8.714285714285714
13		5.0
14		8.0
15		8.285714285714286
16		9.428571428571429
17		4.0
18		5.142857142857143
