	dmso-het	drug-het
0	216.89662149883338	224.7358628763402
1	241.10543973429154	234.74372722161357
2	378.6999734816	245.38351288737195
3	280.5883561514266	206.99012582246317
4	289.6450915798083	202.6499197404785
5	260.88511923292856	305.31920069179085
6	304.4442375776078	382.1036781810429
7	322.679526693599	287.6250573810719
8	431.824688591207	313.03279809418495
9	299.732129410996	322.17973841096796
10	309.30002807320426	286.8381786340592
11	233.08368056748708	385.7320043539073
12		297.98549909177626
13		350.83732096977053
14		251.0176616775807
15		234.58433636061278
16		204.4014005137396
17		202.56108845956274
18		243.7768506494789
