	dmso-het	drug-het
0	1.4345024527552386	1.5080555716177586
1	1.696320331867776	1.4947545386939993
2	1.6247683014223726	1.7535268059503915
3	1.4923345608829082	1.3958420604880308
4	1.9626024077996629	1.3662209768393516
5	1.4618740584247352	1.9021076145545381
6	1.9419126940266487	1.8702242674819178
7	1.9049181873988648	1.8439266467764897
8	1.8638386998368948	1.8631067397207208
9	1.6889284654008	1.643753419076468
10	1.8201846378202735	1.5624907189127908
11	1.4223718393914873	1.761769949473874
12		1.9455111829733185
13		1.7583715417925743
14		1.6586678494903375
15		1.5099978063724504
16		1.3409603220911965
17		1.2225846585153108
18		1.5758074570772784
