	dmso-wt	drug-wt
0	133250.562667247	37869.577101609495
1	75001.64533717904	44193.855241915095
2	97213.7007310981	87666.63534101173
3	101146.1153310898	35511.9251950585
4	47820.27588933091	60693.746889657086
5	73087.63294179592	76710.30374797732
6	43268.33791286161	98098.53769378352
7	56996.96743802763	41113.20403120486
8	26282.8968685178	495246.61327026645
9	16680.163624453413	188059.6859930703
10	48023.20279397093	27364.76024102585
11	30102.485065013687	48795.963390572266
12	111856.54320555132	18101.664770908606
13	69044.07208710405	37757.67334192641
14	31144.019758896473	
15	24500.10746844032	
