	dmso-mut	drug-mut
0	2.122549019607843	1.2156862745098038
1	2.0980392156862746	2.1127450980392157
2	1.8872549019607843	1.7794117647058822
3	2.4313725490196076	1.5098039215686274
4	2.4215686274509802	1.5833333333333333
5	2.3480392156862746	1.8137254901960784
6	1.8970588235294117	2.269607843137255
7	1.7058823529411764	2.2794117647058822
8	2.2892156862745097	1.8431372549019607
9	1.642156862745098	1.7696078431372548
10	2.073529411764706	2.4411764705882355
11	2.323529411764706	2.377450980392157
12		2.700980392156863
