	dmso-mut	drug-mut
0	0.98063018258938	0.6027353754157837
1	1.2444883130717053	1.6984743856331634
2	1.149029757525277	0.9966170003947529
3	1.8207786793731362	0.7425079026334217
4	2.301388238357094	1.947502350433068
5	0.9825153487116508	1.9782829425428037
6	1.4634916214338707	0.9975410268127828
7	1.9887058225264216	1.160587350856673
8	0.7833811684612818	1.093707057920368
9	0.4493653484685205	1.9236723113343719
10	1.2069389888514515	0.9553347678389918
11	1.0714361588289643	0.993011553978996
12		0.9733194886261692
