	dmso-mut	drug-mut
0	236.1551961122525	216.57853309421313
1	311.4031860909215	343.40013089224
2	281.28892311696933	285.47185651424945
3	362.9112128944607	258.3515277955599
4	345.6930924494254	351.5746536278314
5	258.51595358115543	305.20056963301016
6	315.4374954288239	362.155662957814
7	326.99356321255704	371.8978762265819
8	242.93014553747346	389.0449768045379
9	250.39054572845643	387.3229590483726
10	306.45621442996327	214.34876967522518
11	455.57784324177135	269.52761654697156
12		341.4647448844971
