	dmso-mut	drug-mut
0	242.79253769967227	214.5751509494642
1	335.64138846589833	378.6504578107456
2	310.27972006056535	358.25695322952953
3	443.8597238013869	320.02724505324466
4	483.4484411061234	579.5879242381823
5	358.04339609960147	334.72956552892083
6	332.41702444800484	345.21144847947113
7	392.30890176241076	370.8848611071039
8	310.9778817850224	369.50771448456646
9	288.27480465419046	506.38330356248133
10	412.86771107526187	273.755975850038
11	403.9270925385561	301.28159485450243
12		333.8834995692774
