	dmso-mut	drug-mut
0	1.253037477711129	1.235520975388203
1	1.3785663135188173	1.4482728293306408
2	1.2941189502249582	1.2888653544044053
3	1.3897973549136047	1.5077503485660506
4	1.4013362038654615	1.4634639048001756
5	1.0046029494471909	1.2393550175290111
6	1.3512776164530589	1.5187127530920943
7	1.520260271599761	1.437140185670453
8	1.4119097913708916	1.6879982575967019
9	1.5615000336330411	1.5692239299795314
10	1.5056017933499852	1.4310691843206533
11	1.4471928473930151	1.567674004156008
12	1.699069810694488	1.7594626090338379
13	1.456143718241447	1.4977967574999862
14	1.6199716534501512	1.614165308860114
15	1.6295791595908038	
