	dmso-wt	drug-wt
0	471.42857142857144	0.0
1	311.42857142857144	0.0
2	212.85714285714286	0.0
3	314.14285714285717	0.0
4	1036.4285714285713	0.0
5	481.57142857142856	0.0
6	259.85714285714283	0.0
7	357.2857142857143	0.0
8	1058.0	351.85714285714283
9	686.5714285714286	429.14285714285717
10	329.2857142857143	268.7142857142857
11	265.14285714285717	366.7142857142857
12	253.0	385.14285714285717
13		846.1428571428571
14		568.5714285714286
15		909.0
16		555.7142857142857
17		547.1428571428571
18		211.57142857142858
19		0.0
20		0.0
21		0.0
22		603.5714285714286
23		319.14285714285717
