0,PV-002951617717,PV-002951617717_2,4zzi_receptor_only_PV-002951617717_2_0.pdb,-9.231542,3.0,3.0,1.0,
0,PV-002951609670,PV-002951609670_5,4zzi_receptor_only_PV-002951609670_5_22.pdb,-12.945187,3.0,3.0,1.0,
0,PV-002951605089,PV-002951605089_10,4zzi_receptor_only_PV-002951605089_10_33.pdb,-11.003975,2.0,2.0,1.0,
0,PV-002951617997,PV-002951617997_11,4zzi_receptor_only_PV-002951617997_11_17.pdb,-17.127139,5.0,5.0,1.0,
0,PV-002951605900,PV-002951605900_13,4zzi_receptor_only_PV-002951605900_13_11.pdb,-13.148689,2.0,2.0,1.0,
0,PV-002951609528,PV-002951609528_12,4zzi_receptor_only_PV-002951609528_12_1.pdb,-13.155564,3.0,3.0,1.0,
0,PV-001926783627,PV-001926783627_12,4zzi_receptor_only_PV-001926783627_12_21.pdb,-12.360585,2.0,2.0,1.0,
0,PV-001415485396,PV-001415485396_3,4zzi_receptor_only_PV-001415485396_3_5.pdb,-14.740578,4.0,4.0,1.0,
0,PV-003670516003,PV-003670516003_1,4zzi_receptor_only_PV-003670516003_1_21.pdb,-10.5249,6.0,6.0,1.0,
0,PV-002951611509,PV-002951611509_2,4zzi_receptor_only_PV-002951611509_2_27.pdb,-15.823034,5.0,5.0,1.0,
0,PV-002122409399,PV-002122409399_3,4zzi_receptor_only_PV-002122409399_3_1.pdb,-13.400639,4.0,4.0,1.0,
0,PV-002951619638,PV-002951619638_13,4zzi_receptor_only_PV-002951619638_13_10.pdb,-9.483496,4.0,4.0,1.0,
0,PV-002951614643,PV-002951614643_1,4zzi_receptor_only_PV-002951614643_1_15.pdb,-11.080152,4.0,4.0,1.0,
0,PV-003670512043,PV-003670512043_8,4zzi_receptor_only_PV-003670512043_8_33.pdb,-11.287536,5.0,5.0,1.0,
0,PV-002951607927,PV-002951607927_3,4zzi_receptor_only_PV-002951607927_3_67.pdb,-12.867696,7.0,7.0,1.0,
0,PV-002951604531,PV-002951604531_10,4zzi_receptor_only_PV-002951604531_10_46.pdb,-13.930544,5.0,5.0,1.0,
0,PV-003670491352,PV-003670491352_4,4zzi_receptor_only_PV-003670491352_4_7.pdb,-12.999155,4.0,4.0,1.0,
0,PV-002122410029,PV-002122410029_10,4zzi_receptor_only_PV-002122410029_10_3.pdb,-15.521646,4.0,4.0,1.0,
0,PV-003670512054,PV-003670512054_7,4zzi_receptor_only_PV-003670512054_7_1.pdb,-9.0993,6.0,6.0,1.0,
0,PV-002588156167,PV-002588156167_12,4zzi_receptor_only_PV-002588156167_12_3.pdb,-10.402171,4.0,4.0,1.0,
0,PV-003670490210,PV-003670490210_9,4zzi_receptor_only_PV-003670490210_9_21.pdb,-10.187306,4.0,4.0,1.0,
0,PV-003670507988,PV-003670507988_6,4zzi_receptor_only_PV-003670507988_6_3.pdb,-12.159077,4.0,4.0,1.0,
0,PV-003670501295,PV-003670501295_5,4zzi_receptor_only_PV-003670501295_5_49.pdb,-12.258689,4.0,4.0,1.0,
0,PV-002225903884,PV-002225903884_5,4zzi_receptor_only_PV-002225903884_5_5.pdb,-12.08737,5.0,5.0,1.0,
0,PV-003670499818,PV-003670499818_7,4zzi_receptor_only_PV-003670499818_7_3.pdb,-15.600118,4.0,4.0,1.0,
0,PV-002951606659,PV-002951606659_1,4zzi_receptor_only_PV-002951606659_1_8.pdb,-12.35198,3.0,3.0,1.0,
0,PV-002951605250,PV-002951605250_1,4zzi_receptor_only_PV-002951605250_1_4.pdb,-14.29657,3.0,3.0,1.0,
0,PV-003670502046,PV-003670502046_4,4zzi_receptor_only_PV-003670502046_4_8.pdb,-12.167598,5.0,5.0,1.0,
0,PV-002951610914,PV-002951610914_5,4zzi_receptor_only_PV-002951610914_5_16.pdb,-12.814801,4.0,4.0,1.0,
0,PV-001974884749,PV-001974884749_6,4zzi_receptor_only_PV-001974884749_6_16.pdb,-10.781285,2.0,2.0,1.0,
0,PV-002951620765,PV-002951620765_11,4zzi_receptor_only_PV-002951620765_11_2.pdb,-11.589154,2.0,2.0,1.0,
0,PV-002951612891,PV-002951612891_7,4zzi_receptor_only_PV-002951612891_7_14.pdb,-15.495495,3.0,3.0,1.0,
0,PV-003670516218,PV-003670516218_13,4zzi_receptor_only_PV-003670516218_13_16.pdb,-13.687688,3.0,3.0,1.0,
0,PV-002588155626,PV-002588155626_10,4zzi_receptor_only_PV-002588155626_10_21.pdb,-12.184441,4.0,4.0,1.0,
0,PV-003670496035,PV-003670496035_9,4zzi_receptor_only_PV-003670496035_9_20.pdb,-9.084995,6.0,6.0,1.0,
0,PV-002381166733,PV-002381166733_5,4zzi_receptor_only_PV-002381166733_5_4.pdb,-13.266866,3.0,3.0,1.0,
0,PV-006007871390,PV-006007871390_12,4zzi_receptor_only_PV-006007871390_12_7.pdb,-10.016555,6.0,6.0,1.0,
0,PV-002277658867,PV-002277658867_3,4zzi_receptor_only_PV-002277658867_3_16.pdb,-13.832709,5.0,5.0,1.0,
0,PV-003670524428,PV-003670524428_9,4zzi_receptor_only_PV-003670524428_9_14.pdb,-10.832754,4.0,4.0,1.0,
0,PV-006007816163,PV-006007816163_6,4zzi_receptor_only_PV-006007816163_6_9.pdb,-18.098558,4.0,4.0,1.0,
0,PV-006007835413,PV-006007835413_4,4zzi_receptor_only_PV-006007835413_4_2.pdb,-16.259314,5.0,5.0,1.0,
0,PV-002588158032,PV-002588158032_8,4zzi_receptor_only_PV-002588158032_8_17.pdb,-9.029866,4.0,4.0,1.0,
0,PV-003670534591,PV-003670534591_10,4zzi_receptor_only_PV-003670534591_10_7.pdb,-10.94672,5.0,5.0,1.0,
0,PV-002951627124,PV-002951627124_9,4zzi_receptor_only_PV-002951627124_9_15.pdb,-16.441132,5.0,5.0,1.0,
0,PV-002951629246,PV-002951629246_8,4zzi_receptor_only_PV-002951629246_8_50.pdb,-12.249244,4.0,4.0,1.0,
0,PV-002951629483,PV-002951629483_7,4zzi_receptor_only_PV-002951629483_7_11.pdb,-10.037809,4.0,4.0,1.0,
0,PV-002951630571,PV-002951630571_11,4zzi_receptor_only_PV-002951630571_11_29.pdb,-12.181271,4.0,4.0,1.0,
0,PV-002951632079,PV-002951632079_2,4zzi_receptor_only_PV-002951632079_2_25.pdb,-10.835971,2.0,2.0,1.0,
0,PV-002951625265,PV-002951625265_2,4zzi_receptor_only_PV-002951625265_2_1.pdb,-13.688732,4.0,4.0,1.0,
0,PV-002951627123,PV-002951627123_2,4zzi_receptor_only_PV-002951627123_2_22.pdb,-12.754341,4.0,4.0,1.0,
0,PV-000329493759,PV-000329493759_9,4zzi_receptor_only_PV-000329493759_9_9.pdb,-11.307144,3.0,3.0,1.0,
0,PV-002951622186,PV-002951622186_11,4zzi_receptor_only_PV-002951622186_11_8.pdb,-12.56012,4.0,4.0,1.0,
0,PV-002432910831,PV-002432910831_2,4zzi_receptor_only_PV-002432910831_2_6.pdb,-12.914779,4.0,4.0,1.0,
0,PV-002951623539,PV-002951623539_3,4zzi_receptor_only_PV-002951623539_3_62.pdb,-12.508228,4.0,4.0,1.0,
0,PV-006007842464,PV-006007842464_10,4zzi_receptor_only_PV-006007842464_10_6.pdb,-11.037944,3.0,3.0,1.0,
0,PV-003670533126,PV-003670533126_15,4zzi_receptor_only_PV-003670533126_15_39.pdb,-11.697829,2.0,2.0,1.0,
0,PV-002951626140,PV-002951626140_15,4zzi_receptor_only_PV-002951626140_15_8.pdb,-10.35499,3.0,3.0,1.0,
0,PV-002951622255,PV-002951622255_14,4zzi_receptor_only_PV-002951622255_14_10.pdb,-11.830808,4.0,4.0,1.0,
0,PV-006007897677,PV-006007897677_3,4zzi_receptor_only_PV-006007897677_3_37.pdb,-13.623694,4.0,4.0,1.0,
0,PV-003670518697,PV-003670518697_8,4zzi_receptor_only_PV-003670518697_8_3.pdb,-11.374199,4.0,4.0,1.0,
0,PV-006007914792,PV-006007914792_1,4zzi_receptor_only_PV-006007914792_1_3.pdb,-10.328708,6.0,6.0,1.0,
0,PV-002951628804,PV-002951628804_8,4zzi_receptor_only_PV-002951628804_8_14.pdb,-11.93983,7.0,7.0,1.0,
0,PV-002536404839,PV-002536404839_11,4zzi_receptor_only_PV-002536404839_11_22.pdb,-14.610629,5.0,5.0,1.0,
0,PV-002122411510,PV-002122411510_3,4zzi_receptor_only_PV-002122411510_3_6.pdb,-9.983795,3.0,3.0,1.0,
0,PV-002174157800,PV-002174157800_1,4zzi_receptor_only_PV-002174157800_1_11.pdb,-12.0376,4.0,4.0,1.0,
0,PV-002951631131,PV-002951631131_3,4zzi_receptor_only_PV-002951631131_3_0.pdb,-10.575859,4.0,4.0,1.0,
0,PV-002951623651,PV-002951623651_14,4zzi_receptor_only_PV-002951623651_14_45.pdb,-13.380438,3.0,3.0,1.0,
0,PV-002277659080,PV-002277659080_5,4zzi_receptor_only_PV-002277659080_5_11.pdb,-16.487053,5.0,5.0,1.0,
0,PV-002951623273,PV-002951623273_7,4zzi_receptor_only_PV-002951623273_7_2.pdb,-12.176855,5.0,5.0,1.0,
0,PV-002536405357,PV-002536405357_6,4zzi_receptor_only_PV-002536405357_6_11.pdb,-15.782203,4.0,4.0,1.0,
0,PV-003670523245,PV-003670523245_7,4zzi_receptor_only_PV-003670523245_7_5.pdb,-12.410664,3.0,3.0,1.0,
0,PV-006007769794,PV-006007769794_8,4zzi_receptor_only_PV-006007769794_8_64.pdb,-12.13476,2.0,2.0,1.0,
1,Z254577874,Z254577874_conf2,4zzi_receptor_only_Z254577874_conf2_4.pdb,-12.361648,5.0,5.0,1.0,
1,Z26395438,Z26395438_conf1,4zzi_receptor_only_Z26395438_conf1_20.pdb,-9.539606,4.0,4.0,1.0,
1,Z26395442,Z26395442_conf8,4zzi_receptor_only_Z26395442_conf8_70.pdb,-13.808872,4.0,4.0,1.0,
0,PV-002174156014,PV-002174156014_14,4zzi_receptor_only_PV-002174156014_14_37.pdb,-17.87274,8.0,7.0,0.875,
0,PV-003670477012,PV-003670477012_8,4zzi_receptor_only_PV-003670477012_8_32.pdb,-11.511124,8.0,7.0,0.875,
0,PV-006007921225,PV-006007921225_4,4zzi_receptor_only_PV-006007921225_4_1.pdb,-12.062722,8.0,7.0,0.875,
0,PV-006007834230,PV-006007834230_3,4zzi_receptor_only_PV-006007834230_3_0.pdb,-12.922407,8.0,7.0,0.875,
0,PV-002951610052,PV-002951610052_10,4zzi_receptor_only_PV-002951610052_10_6.pdb,-15.944839,7.0,6.0,0.857143,
0,PV-002225904142,PV-002225904142_6,4zzi_receptor_only_PV-002225904142_6_10.pdb,-15.684502,7.0,6.0,0.857143,
0,PV-002122409521,PV-002122409521_6,4zzi_receptor_only_PV-002122409521_6_0.pdb,-15.302875,7.0,6.0,0.857143,
0,PV-002536402236,PV-002536402236_1,4zzi_receptor_only_PV-002536402236_1_2.pdb,-10.377998,7.0,6.0,0.857143,
0,PV-002951618877,PV-002951618877_9,4zzi_receptor_only_PV-002951618877_9_5.pdb,-11.832552,7.0,6.0,0.857143,
0,PV-002329409019,PV-002329409019_11,4zzi_receptor_only_PV-002329409019_11_0.pdb,-13.824346,7.0,6.0,0.857143,
0,PV-002951609149,PV-002951609149_4,4zzi_receptor_only_PV-002951609149_4_14.pdb,-15.531447,7.0,6.0,0.857143,
