	dmso	drug
0	399.5	434.57142857142856
1	1155.2142857142858	504.42857142857144
2	384.35714285714283	193.14285714285714
3	238.57142857142858	200.71428571428572
4	1025.142857142857	235.35714285714286
5	1056.5714285714287	427.64285714285717
6	418.7142857142857	559.0714285714286
7	364.92857142857144	515.4285714285714
8	349.85714285714283	853.6428571428571
9	839.9285714285714	127.07142857142857
10		721.2857142857143
11		522.0714285714286
12		324.07142857142856
13		377.64285714285717
14		474.14285714285717
15		475.2857142857143
