	dmso	drug
0	75.5952380952381	90.8452380952381
1	119.41666666666667	220.35714285714286
2	324.79761904761904	46.607142857142854
3	169.07142857142858	115.47619047619048
4	162.36904761904762	216.3452380952381
5	241.97619047619048	158.76190476190476
6	326.85714285714283	158.51190476190476
7	128.1904761904762	218.66666666666666
8	169.66666666666666	147.86904761904762
9	227.5952380952381	203.6547619047619
10	373.82142857142856	239.16666666666666
11	100.17857142857143	153.58333333333334
12	149.96428571428572	214.42857142857142
13	318.42857142857144	95.82142857142857
14	295.0	177.4404761904762
15	198.03571428571428	165.52380952380952
16	331.2738095238095	123.44047619047619
17	122.25	141.5595238095238
18	404.2142857142857	245.53571428571428
19	256.92857142857144	410.1547619047619
20	253.38095238095238	441.64285714285717
21	262.89285714285717	204.58333333333334
22		196.17857142857142
23		280.5595238095238
24		99.36904761904762
25		146.48809523809524
