0,Z937726820,Z937726820_4,2etr_receptor_only_Z937726820_4_91.pdb,-76.161984,19.0,1.0,0.052632,
0,Z1074492324,Z1074492324_10,2etr_receptor_only_Z1074492324_10_109.pdb,-76.147667,19.0,2.0,0.105263,
0,Z442996396,Z442996396_14,2etr_receptor_only_Z442996396_14_28.pdb,-76.030996,17.0,1.0,0.058824,
0,Z1735813558,Z1735813558_9,2etr_receptor_only_Z1735813558_9_418.pdb,-76.143404,17.0,5.0,0.294118,
0,Z1698215631,Z1698215631_3,2etr_receptor_only_Z1698215631_3_56.pdb,-76.059089,17.0,6.0,0.352941,
0,Z18371541,Z18371541_1,2etr_receptor_only_Z18371541_1_122.pdb,-76.144568,17.0,2.0,0.117647,
0,Z1447028463,Z1447028463_6,2etr_receptor_only_Z1447028463_6_244.pdb,-76.162302,17.0,5.0,0.294118,
0,Z1093613136,Z1093613136_12,2etr_receptor_only_Z1093613136_12_52.pdb,-76.162305,17.0,1.0,0.058824,
0,Z2147878109,Z2147878109_3,2etr_receptor_only_Z2147878109_3_43.pdb,-76.162436,16.0,1.0,0.0625,
0,Z2080400374,Z2080400374_9,2etr_receptor_only_Z2080400374_9_95.pdb,-76.162396,16.0,4.0,0.25,
0,Z3600328566,Z3600328566_9,2etr_receptor_only_Z3600328566_9_14.pdb,-76.162436,16.0,3.0,0.1875,
0,Z1259465224,Z1259465224_8,2etr_receptor_only_Z1259465224_8_144.pdb,-76.162414,16.0,5.0,0.3125,
0,Z2298937152,Z2298937152_4,2etr_receptor_only_Z2298937152_4_338.pdb,-76.162436,16.0,3.0,0.1875,
0,Z1152154484,Z1152154484_3,2etr_receptor_only_Z1152154484_3_28.pdb,-76.162392,16.0,6.0,0.375,
0,Z1411508828,Z1411508828_2,2etr_receptor_only_Z1411508828_2_22.pdb,-76.162436,16.0,3.0,0.1875,
0,Z1259925812,Z1259925812_8,2etr_receptor_only_Z1259925812_8_141.pdb,-76.162436,16.0,3.0,0.1875,
0,Z1224834726,Z1224834726_15,2etr_receptor_only_Z1224834726_15_94.pdb,-76.162286,16.0,4.0,0.25,
0,Z1256798577,Z1256798577_13,2etr_receptor_only_Z1256798577_13_52.pdb,-76.162436,15.0,2.0,0.133333,
0,Z1665687853,Z1665687853_10,2etr_receptor_only_Z1665687853_10_49.pdb,-76.162436,15.0,2.0,0.133333,
0,Z940997992,Z940997992_6,2etr_receptor_only_Z940997992_6_76.pdb,-76.162436,15.0,2.0,0.133333,
0,Z3693645701,Z3693645701_1,2etr_receptor_only_Z3693645701_1_30.pdb,-76.162436,15.0,2.0,0.133333,
0,Z2126623854,Z2126623854_14,2etr_receptor_only_Z2126623854_14_10.pdb,-76.162436,15.0,2.0,0.133333,
0,Z1084057356,Z1084057356_4,2etr_receptor_only_Z1084057356_4_301.pdb,-76.162332,15.0,4.0,0.266667,
0,Z396853000,Z396853000_8,2etr_receptor_only_Z396853000_8_107.pdb,-76.147615,15.0,5.0,0.333333,
0,Z1438034106,Z1438034106_3,2etr_receptor_only_Z1438034106_3_216.pdb,-76.162441,15.0,5.0,0.333333,
0,Z1686648787,Z1686648787_3,2etr_receptor_only_Z1686648787_3_5.pdb,-76.162436,15.0,5.0,0.333333,
0,Z1173204861,Z1173204861_13,2etr_receptor_only_Z1173204861_13_64.pdb,-76.162436,15.0,1.0,0.066667,
0,Z245330618,Z245330618_7,2etr_receptor_only_Z245330618_7_20.pdb,-76.162436,15.0,3.0,0.2,
0,Z2171969037,Z2171969037_9,2etr_receptor_only_Z2171969037_9_173.pdb,-76.158188,15.0,3.0,0.2,
0,Z1561165052,Z1561165052_11,2etr_receptor_only_Z1561165052_11_64.pdb,-76.127962,15.0,3.0,0.2,
0,Z1236526967,Z1236526967_8,2etr_receptor_only_Z1236526967_8_51.pdb,-76.162436,15.0,3.0,0.2,
0,Z1873233366,Z1873233366_10,2etr_receptor_only_Z1873233366_10_173.pdb,-76.155899,15.0,1.0,0.066667,
0,Z1503943412,Z1503943412_6,2etr_receptor_only_Z1503943412_6_72.pdb,-76.162347,15.0,3.0,0.2,
0,Z874546886,Z874546886_9,2etr_receptor_only_Z874546886_9_23.pdb,-76.162436,15.0,1.0,0.066667,
0,Z2208961172,Z2208961172_5,2etr_receptor_only_Z2208961172_5_9.pdb,-76.162436,15.0,1.0,0.066667,
0,Z1315014704,Z1315014704_10,2etr_receptor_only_Z1315014704_10_61.pdb,-76.162436,15.0,4.0,0.266667,
0,Z976201802,Z976201802_13,2etr_receptor_only_Z976201802_13_91.pdb,-76.162436,15.0,1.0,0.066667,
0,Z2684931622,Z2684931622_6,2etr_receptor_only_Z2684931622_6_64.pdb,-76.162436,15.0,3.0,0.2,
0,Z1504038380,Z1504038380_3,2etr_receptor_only_Z1504038380_3_86.pdb,-76.162436,15.0,4.0,0.266667,
0,Z241363496,Z241363496_5,2etr_receptor_only_Z241363496_5_120.pdb,-76.162436,14.0,3.0,0.214286,
0,Z4054238322,Z4054238322_12,2etr_receptor_only_Z4054238322_12_47.pdb,-76.162436,14.0,2.0,0.142857,
0,Z1682231700,Z1682231700_7,2etr_receptor_only_Z1682231700_7_56.pdb,-76.162436,14.0,3.0,0.214286,
0,Z1952851158,Z1952851158_4,2etr_receptor_only_Z1952851158_4_227.pdb,-76.162436,14.0,1.0,0.071429,
0,Z3101160264,Z3101160264_5,2etr_receptor_only_Z3101160264_5_110.pdb,-76.162243,14.0,2.0,0.142857,
0,Z3614599030,Z3614599030_12,2etr_receptor_only_Z3614599030_12_279.pdb,-76.162436,14.0,2.0,0.142857,
0,Z1187049637,Z1187049637_6,2etr_receptor_only_Z1187049637_6_55.pdb,-76.162381,14.0,1.0,0.071429,
0,Z1248822832,Z1248822832_8,2etr_receptor_only_Z1248822832_8_23.pdb,-76.162436,14.0,1.0,0.071429,
0,Z1449051007,Z1449051007_10,2etr_receptor_only_Z1449051007_10_92.pdb,-76.162436,14.0,1.0,0.071429,
0,Z1584486003,Z1584486003_2,2etr_receptor_only_Z1584486003_2_99.pdb,-76.162436,14.0,1.0,0.071429,
0,Z1389537161,Z1389537161_9,2etr_receptor_only_Z1389537161_9_119.pdb,-76.162436,14.0,4.0,0.285714,
0,Z1729614198,Z1729614198_1,2etr_receptor_only_Z1729614198_1_207.pdb,-76.112999,14.0,4.0,0.285714,
0,Z1022422854,Z1022422854_1,2etr_receptor_only_Z1022422854_1_10.pdb,-76.162436,14.0,3.0,0.214286,
0,Z1265234104,Z1265234104_11,2etr_receptor_only_Z1265234104_11_91.pdb,-76.162436,14.0,4.0,0.285714,
0,Z27060827,Z27060827_14,2etr_receptor_only_Z27060827_14_18.pdb,-76.162436,14.0,1.0,0.071429,
0,Z1636522440,Z1636522440_15,2etr_receptor_only_Z1636522440_15_7.pdb,-76.162436,14.0,5.0,0.357143,
0,Z4573830520,Z4573830520_5,2etr_receptor_only_Z4573830520_5_81.pdb,-76.162436,14.0,1.0,0.071429,
0,Z649209124,Z649209124_1,2etr_receptor_only_Z649209124_1_257.pdb,-76.162424,14.0,3.0,0.214286,
0,Z3057398502,Z3057398502_11,2etr_receptor_only_Z3057398502_11_14.pdb,-76.151487,14.0,3.0,0.214286,
0,Z1555345621,Z1555345621_12,2etr_receptor_only_Z1555345621_12_68.pdb,-76.162436,14.0,2.0,0.142857,
0,Z1961140474,Z1961140474_7,2etr_receptor_only_Z1961140474_7_22.pdb,-76.162436,14.0,2.0,0.142857,
0,Z2182688043,Z2182688043_11,2etr_receptor_only_Z2182688043_11_4.pdb,-76.162436,14.0,4.0,0.285714,
0,Z4135397241,Z4135397241_7,2etr_receptor_only_Z4135397241_7_10.pdb,-76.162392,14.0,2.0,0.142857,
0,Z1619223314,Z1619223314_6,2etr_receptor_only_Z1619223314_6_22.pdb,-76.162436,14.0,3.0,0.214286,
0,Z4317634810,Z4317634810_1,2etr_receptor_only_Z4317634810_1_121.pdb,-76.162436,14.0,2.0,0.142857,
0,Z2081630861,Z2081630861_7,2etr_receptor_only_Z2081630861_7_64.pdb,-76.162436,14.0,4.0,0.285714,
0,Z1228185707,Z1228185707_10,2etr_receptor_only_Z1228185707_10_386.pdb,-76.162436,14.0,2.0,0.142857,
0,Z238354896,Z238354896_5,2etr_receptor_only_Z238354896_5_69.pdb,-76.162436,14.0,4.0,0.285714,
0,Z3151522132,Z3151522132_2,2etr_receptor_only_Z3151522132_2_147.pdb,-76.162436,14.0,4.0,0.285714,
0,Z2201446686,Z2201446686_9,2etr_receptor_only_Z2201446686_9_38.pdb,-76.162436,14.0,5.0,0.357143,
