	dmso	drug
0	1167.357142857143	422.35714285714283
1	1047.7142857142858	149.78571428571428
2	309.2142857142857	222.78571428571428
3	970.2857142857143	170.07142857142858
4	295.2142857142857	300.07142857142856
5	377.07142857142856	290.35714285714283
6	601.1428571428571	186.21428571428572
7	369.7142857142857	2604.1428571428573
8	582.0714285714286	269.7857142857143
9	583.1428571428571	294.2857142857143
10	293.92857142857144	622.3571428571429
11	735.2857142857143	725.0
12	390.64285714285717	581.2857142857143
13	1319.2142857142858	183.0
14	941.4285714285714	592.7142857142857
15	719.2142857142857	639.6428571428571
16	1055.7857142857142	466.5
17	1437.7857142857142	420.85714285714283
18	908.7142857142857	340.57142857142856
19	775.5	886.7857142857143
20	713.8571428571429	897.2142857142857
21	213.28571428571428	568.7857142857143
22	803.5	1518.142857142857
23	815.1428571428571	967.5
24	826.1428571428571	946.7142857142857
25		743.8571428571429
26		361.14285714285717
27		1336.4285714285713
28		721.0
29		896.0714285714286
30		1039.9285714285713
