	dmso	drug
0	68.06666666666666	28.666666666666668
1	36.71666666666667	43.266666666666666
2	6.233333333333333	39.93333333333333
3	17.5	27.066666666666666
4	32.88333333333333	26.9
5	21.966666666666665	21.916666666666668
6	7.483333333333333	33.55
7	35.81666666666667	49.21666666666667
8	41.3	37.35
9	113.83333333333333	44.78333333333333
10	23.366666666666667	70.8
11	47.483333333333334	37.05
12	62.016666666666666	42.71666666666667
13	88.75	48.13333333333333
14	40.1	46.083333333333336
15	98.65	47.06666666666667
16	44.7	37.63333333333333
17	16.9	96.08333333333333
18	22.0	74.3
19	15.55	61.5
20	46.916666666666664	32.75
21	14.216666666666667	36.06666666666667
22	55.666666666666664	63.833333333333336
23	28.333333333333332	58.61666666666667
24	24.6	39.233333333333334
25		84.66666666666667
26		29.266666666666666
27		108.4
28		32.45
29		102.13333333333334
30		153.98333333333332
