,Start Time:,2025-10-10 08:00:00, End Time:,2025-10-11 13:15:00, Normalization:,None,,,
Time Stamps:,Linear Time:,M8,M3,F8,F4,M4,F2,F7,M5
2025-10-10 08:00:00,56,0,0,0,0,0,0,0,0
2025-10-10 08:01:00,56.02,0,0,0,0,4,0,0,0
2025-10-10 08:02:00,56.03,0,0,0,0,0,0,0,0
2025-10-10 08:03:00,56.05,0,0,0,0,4,0,0,0
2025-10-10 08:04:00,56.07,6,0,0,0,10,0,0,0
2025-10-10 08:05:00,56.08,0,3,0,0,6,0,0,0
2025-10-10 08:06:00,56.1,0,0,0,14,0,0,0,0
2025-10-10 08:07:00,56.12,0,0,0,2,26,0,0,0
2025-10-10 08:08:00,56.13,0,0,0,0,0,6,2,0
2025-10-10 08:09:00,56.15,0,0,0,0,6,0,0,30
2025-10-10 08:10:00,56.17,0,0,0,0,4,0,0,0
2025-10-10 08:11:00,56.18,0,0,0,0,0,0,0,0
2025-10-10 08:12:00,56.2,0,0,0,0,0,2,0,0
2025-10-10 08:13:00,56.22,0,0,0,0,0,32,0,0
2025-10-10 08:14:00,56.23,0,0,0,0,0,8,0,0
2025-10-10 08:15:00,56.25,0,0,0,0,0,0,0,0
2025-10-10 08:16:00,56.27,0,0,0,0,0,6,0,0
2025-10-10 08:17:00,56.28,0,0,0,0,0,0,0,0
2025-10-10 08:18:00,56.3,0,0,0,0,4,8,0,0
2025-10-10 08:19:00,56.32,0,0,0,0,0,0,0,0
2025-10-10 08:20:00,56.33,0,0,0,0,0,0,0,0
2025-10-10 08:21:00,56.35,0,0,0,0,0,0,0,0
2025-10-10 08:22:00,56.37,0,0,0,0,0,0,0,0
2025-10-10 08:23:00,56.38,0,0,0,0,0,0,0,0
2025-10-10 08:24:00,56.4,0,0,0,0,0,2,0,0
2025-10-10 08:25:00,56.42,2,0,0,0,0,0,0,0
2025-10-10 08:26:00,56.43,5.33,0,0,0,0,0,0,0
2025-10-10 08:27:00,56.45,0,0,0,0,4,0,0,0
2025-10-10 08:28:00,56.47,0,0,0,0,0,2,0,0
2025-10-10 08:29:00,56.48,2,0,0,0,0,0,2,0
2025-10-10 08:30:00,56.5,0,0,0,0,0,0,0,2
2025-10-10 08:31:00,56.52,0,0,0,0,0,0,2,0
2025-10-10 08:32:00,56.53,0,0,0,0,0,0,0,0
2025-10-10 08:33:00,56.55,0,0,6,0,2,6,0,0
2025-10-10 08:34:00,56.57,0,0,0,0,0,4,0,0
2025-10-10 08:35:00,56.58,4,0,0,4,4,0,0,0
2025-10-10 08:36:00,56.6,0,0,0,0,0,4,4,0
2025-10-10 08:37:00,56.62,0,12,0,0,4,0,0,0
2025-10-10 08:38:00,56.63,0,5,0,0,0,0,0,0
2025-10-10 08:39:00,56.65,0,2,0,0,2,3.33,0,0
2025-10-10 08:40:00,56.67,0,2,0,0,10,21,0,0
2025-10-10 08:41:00,56.68,0,8,0,0,0,8,2,0
2025-10-10 08:42:00,56.7,0,2,0,0,10,14,0,0
2025-10-10 08:43:00,56.72,0,0,0,0,0,13,0,0
2025-10-10 08:44:00,56.73,0,0,0,0,0,52,6,0
2025-10-10 08:45:00,56.75,0,2,0,0,0,25,25,0
2025-10-10 08:46:00,56.77,0,0,0,0,0,4,22,0
2025-10-10 08:47:00,56.78,0,2,0,0,0,6,56,0
2025-10-10 08:48:00,56.8,0,9.33,0,0,0,0,15,0
2025-10-10 08:49:00,56.82,0,16,0,0,0,0,56,0
2025-10-10 08:50:00,56.83,0,14.67,0,0,0,2,8.67,0
2025-10-10 08:51:00,56.85,0,10.67,0,0,0,2,56,0
2025-10-10 08:52:00,56.87,0,56,0,0,0,6,42,7
2025-10-10 08:53:00,56.88,0,56,4,0,2,0,25,0
2025-10-10 08:54:00,56.9,0,26,0,0,0,3.33,56,0
2025-10-10 08:55:00,56.92,14,6,0,0,0,12,11,0
2025-10-10 08:56:00,56.93,6,36,6,0,0,25,6,0
2025-10-10 08:57:00,56.95,52,56,0,0,0,25,4,0
2025-10-10 08:58:00,56.97,18,25,0,0,0,25,50,0
2025-10-10 08:59:00,56.98,24,8,0,3,0,56,23,5
2025-10-10 09:00:00,57,9.33,6.67,2,0,0,14.67,25,8
2025-10-10 09:01:00,57.02,54,25,2,0,0,5.5,13.33,12
2025-10-10 09:02:00,57.03,7.33,18,0,0,0,4,14,19
2025-10-10 09:03:00,57.05,17,56,0,4,0,4,22,46
2025-10-10 09:04:00,57.07,14.67,6,0,0,20,21,25,13.33
2025-10-10 09:05:00,57.08,25,11,0,0,24,56,7,56
2025-10-10 09:06:00,57.1,25,21,0,0,25,24,16,26
2025-10-10 09:07:00,57.12,9.33,16,0,0,56,26,23,10
2025-10-10 09:08:00,57.13,6.67,10.67,0,0,56,14.67,56,24
2025-10-10 09:09:00,57.15,17,25,0,0,56,56,23,56
2025-10-10 09:10:00,57.17,22,20,0,0,28,56,56,24
2025-10-10 09:11:00,57.18,20,56,0,0,0,48,11,56
2025-10-10 09:12:00,57.2,13,24,0,0,0,56,23,18
2025-10-10 09:13:00,57.22,11.33,56,0,0,0,17,24,26
2025-10-10 09:14:00,57.23,11.33,20,0,6,0,15.33,24,13.33
2025-10-10 09:15:00,57.25,19,56,0,0,10,15.33,14,13.33
2025-10-10 09:16:00,57.27,4,46,0,0,13,15,56,8
2025-10-10 09:17:00,57.28,0,2,0,0,56,23,21,44
2025-10-10 09:18:00,57.3,0,6.67,0,0,56,56,24,54
2025-10-10 09:19:00,57.32,0,21,0,0,22,56,46,56
2025-10-10 09:20:00,57.33,0,56,0,0,56,25,5,56
2025-10-10 09:21:00,57.35,0,56,0,0,48,18,36,56
2025-10-10 09:22:00,57.37,0,54,0,0,21,52,48,56
2025-10-10 09:23:00,57.38,3,54,0,6,56,23,26,10
2025-10-10 09:24:00,57.4,2,16,0,0,8,21,24,42
2025-10-10 09:25:00,57.42,30,0,0,0,0,3.5,56,12
2025-10-10 09:26:00,57.43,25,12,0,0,16,23,12,56
2025-10-10 09:27:00,57.45,25,0,0,0,56,25,52,14.67
2025-10-10 09:28:00,57.47,21,0,0,2,56,56,3,56
2025-10-10 09:29:00,57.48,6,4,0,0,24,56,10,56
2025-10-10 09:30:00,57.5,25,2,0,0,56,25,22,13
2025-10-10 09:31:00,57.52,24,5,4,0,25,25,19,56
2025-10-10 09:32:00,57.53,56,12,4,0,52,7.5,10.67,56
2025-10-10 09:33:00,57.55,42,9.33,2,0,0,12,26,18
2025-10-10 09:34:00,57.57,0,20,0,0,0,23,56,22
2025-10-10 09:35:00,57.58,48,56,0,0,0,56,12,0
2025-10-10 09:36:00,57.6,26,20,0,0,0,52,56,0
2025-10-10 09:37:00,57.62,52,13.33,2,0,0,56,18,0
2025-10-10 09:38:00,57.63,0,56,0,0,0,56,0,0
2025-10-10 09:39:00,57.65,0,8,0,10,0,56,0,0
2025-10-10 09:40:00,57.67,0,44,0,0,0,56,0,0
2025-10-10 09:41:00,57.68,0,20,4,0,0,25,0,0
2025-10-10 09:42:00,57.7,0,50,14,0,0,56,2,0
2025-10-10 09:43:00,57.72,0,56,15.33,0,0,56,0,0
2025-10-10 09:44:00,57.73,0,24,7,56,0,5,0,0
2025-10-10 09:45:00,57.75,0,56,8.67,5,0,20,0,0
2025-10-10 09:46:00,57.77,9.33,24,19,7.5,6,2,0,0
2025-10-10 09:47:00,57.78,23,25,6,42,25,26,0,0
2025-10-10 09:48:00,57.8,20,56,22,32,26,2,0,0
2025-10-10 09:49:00,57.82,56,50,34,22,56,2,0,4
2025-10-10 09:50:00,57.83,56,6.67,54,54,56,0,3,0
2025-10-10 09:51:00,57.85,11.33,10,25,13.33,22,6,0,0
2025-10-10 09:52:00,57.87,21,50,56,4,56,4,0,0
2025-10-10 09:53:00,57.88,17,56,25,10,12,19,0,0
2025-10-10 09:54:00,57.9,12,23,23,18,42,22,0,0
2025-10-10 09:55:00,57.92,3.5,56,56,21,56,13,0,0
2025-10-10 09:56:00,57.93,48,14,56,56,56,9.33,0,0
2025-10-10 09:57:00,57.95,56,56,22,48,56,2.67,0,0
2025-10-10 09:58:00,57.97,9.33,25,18,46,26,5,0,0
2025-10-10 09:59:00,57.98,9.33,18,14,18,42,56,0,0
