,Start Time: ,2025-10-09 08:00:00, End Time:,2025-10-11 08:00:00,,,,
2025-10-09 08:35:00,5.96,5.73,2.53,0,4.83,5.91,6,5.98
2025-10-09 08:36:00,6,2.31,2.97,0,2.75,4.44,5.97,6
2025-10-09 08:37:00,6,2.17,3.37,0,6,6,5.52,5.5
2025-10-09 08:38:00,6,4.72,5.79,0,5.13,6,5.97,6
2025-10-09 08:39:00,2.82,2.26,3.11,0,5.96,6,2.13,5.99
2025-10-09 08:40:00,5.03,3.74,4.14,0.03,4.4,6,4.96,6
2025-10-09 08:41:00,6,3.67,5.48,0,5.17,4.98,5.4,6
2025-10-09 08:42:00,5.95,5.41,5.31,0,5.85,5.67,5.86,5.96
2025-10-09 08:43:00,5.8,4.67,5.51,0,5.96,5.81,5.95,5.99
2025-10-09 08:44:00,5.87,3.95,4.71,0,6,5.25,5.94,6
2025-10-09 08:45:00,6,3.36,2.28,0,5.6,5.9,5.81,5.74
2025-10-09 08:46:00,6,2.22,1.7,0,3.25,5.89,5.94,6
2025-10-09 08:47:00,6,2.1,2.31,0,5.69,6,4.6,6
2025-10-09 08:48:00,6,2.62,3.27,0,4.96,4.78,5.74,5.94
2025-10-09 08:49:00,6,3.51,4.25,0,5.87,5.96,5.39,6
2025-10-09 08:50:00,5.83,1.44,0.55,0,6,5.69,6,6
2025-10-09 08:51:00,5.7,1.02,0.66,0,4.54,6,6,6
2025-10-09 08:52:00,5.87,1.22,1.14,0,5.45,6,5.91,6
2025-10-09 08:53:00,6,0.14,0,0,5.8,5.85,5.67,6
2025-10-09 08:54:00,5.88,0.16,0.2,0,5.2,6,5.79,5.85
2025-10-09 08:55:00,5.95,0.07,0.21,0,5.97,5.72,6,5.66
2025-10-09 08:56:00,6,0,0,0,5.43,6,6,5.75
2025-10-09 08:57:00,4.7,0.18,0.2,0,5.88,5.92,4.69,5.47
2025-10-09 08:58:00,5.05,0.44,0.82,0,5.65,5.87,5.87,5.47
2025-10-09 08:59:00,5.59,0.03,0,0,5.76,5.97,5.84,5.92
2025-10-09 09:00:00,6,0.24,0.65,0.1,3.33,6,6,5.98
2025-10-09 09:01:00,6,0,0,0,2.7,5.97,5.99,5.64
2025-10-09 09:02:00,6,0,0,0,5.15,5.89,5.24,3.46
2025-10-09 09:03:00,6,0.67,0.71,0,2.68,5.97,6,4.07
2025-10-09 09:04:00,6,0.74,0.2,0,4,5.94,4.79,5.7
2025-10-09 09:05:00,6,0.67,0,0,6,5.99,5.73,5.75
2025-10-09 09:06:00,5.91,0.33,0,0,5.81,5.91,5.88,5.97
2025-10-09 09:07:00,6,0,0.13,0,4.25,5.99,6,5.76
2025-10-09 09:08:00,6,2.75,0,0,4.06,5.99,6,4.52
2025-10-09 09:09:00,5.58,0,0,0,4.62,5.86,6,5
2025-10-09 09:10:00,6,0.09,0,0,3.88,6,5.07,5.96
2025-10-09 09:11:00,6,0.28,0,0,4.18,4.05,6,5.96
2025-10-09 09:12:00,4.18,0.69,0.28,0,5.13,5.73,6,5.7
2025-10-09 09:13:00,5.27,0.42,0,0,5.93,5.84,6,6
2025-10-09 09:14:00,6,0,0,0,4.51,5.69,6,6
2025-10-09 09:15:00,5.94,0,0,0,5.38,5.83,6,5.67
2025-10-09 09:16:00,6,0.42,0.07,0,1.23,2.75,6,3.87
2025-10-09 09:17:00,6,0.19,0.38,0,0.19,5.49,6,2.33
2025-10-09 09:18:00,6,0,0.22,0,0.46,5.98,6,2.6
2025-10-09 09:19:00,5,0.51,0,0,0,6,6,3.05
2025-10-09 09:20:00,4.83,0.12,0,0,0,6,5.08,5.9
2025-10-09 09:21:00,6,0.5,0.98,0,1.5,5.99,3.29,3.95
2025-10-09 09:22:00,5.92,0.47,3.07,0,0,5.91,4,1.32
2025-10-09 09:23:00,5.85,0.34,5.26,0,0,6,5.14,5.98
2025-10-09 09:24:00,5.87,0,4.48,0,0,5.79,5.96,5.71
2025-10-09 09:25:00,3.47,1.62,1.25,0,0.48,5.88,6,4.58
2025-10-09 09:26:00,5.88,0.91,0.16,0,0,6,5.93,5.17
2025-10-09 09:27:00,5.94,2.22,0,0,0,5.84,5.89,6
2025-10-09 09:28:00,6,0.22,0,0,0.9,5.88,6,6
2025-10-09 09:29:00,2.98,0,0.3,0.14,5.83,4.92,5.82,5.76
2025-10-09 09:30:00,6,2.07,0,0,3.02,4.87,4.43,5.78
2025-10-09 09:31:00,6,5.04,0,0,0.63,4.67,6,6
2025-10-09 09:32:00,5.82,3.86,0.54,0,0,5.69,6,6
2025-10-09 09:33:00,4.64,2.62,1.09,0,0,5.92,6,5.86
2025-10-09 09:34:00,5.76,1.55,0.7,0,0,5.62,6,3.91
2025-10-09 09:35:00,5.77,1.19,0.28,0,0.21,5.12,5.98,5.27
2025-10-09 09:36:00,5.22,0.87,0,0,0.18,5.97,4.85,5.6
2025-10-09 09:37:00,2.4,0,0.7,0,1.43,5.27,3.37,5.83
2025-10-09 09:38:00,5.9,0,0,0,0,5.89,4.58,5.85
2025-10-09 09:39:00,6,0.33,0,0,0,6,5.89,5.78
2025-10-09 09:40:00,6,0,0,0,0,1.17,6,5.94
2025-10-09 09:41:00,5.59,0.44,0.85,0,1.22,0.83,5.88,6
2025-10-09 09:42:00,5.82,0.21,0.47,0,1.05,0.21,5.58,6
2025-10-09 09:43:00,5.8,0.65,0,0,2.25,0.48,5.66,3.79
2025-10-09 09:44:00,4.02,0,0.46,0,0.3,2.24,5.9,5.38
2025-10-09 09:45:00,5.2,0.09,0,0,0,0,6,5.7
2025-10-09 09:46:00,3.81,0,1.4,0,0,0.55,6,5.15
2025-10-09 09:47:00,6,0.95,1.32,0,0,0,6,4.56
2025-10-09 09:48:00,5.77,0,1.79,0,0,0.62,6,5.96
2025-10-09 09:49:00,6,0,0,0,0.22,0.64,6,5.92
2025-10-09 09:50:00,6,0,0.97,0,2.83,0.88,6,6
2025-10-09 09:51:00,5.93,0.1,0.24,0,4.95,0.62,6,4.69
2025-10-09 09:52:00,5.51,0,0.66,0,2.16,0.72,6,5.95
2025-10-09 09:53:00,5.5,0.4,0.84,0,0.8,0,5.98,4.53
2025-10-09 09:54:00,5.98,3.59,0,0,2.72,1.77,4.9,4.21
2025-10-09 09:55:00,6,1.49,0,0,5.74,2.04,5.7,5.85
2025-10-09 09:56:00,5.9,0,0.33,0,1.7,0.48,6,5.76
2025-10-09 09:57:00,5.71,0.3,0,0,5.54,0.41,6,5.52
2025-10-09 09:58:00,5.94,0,0.23,0,4.57,0,6,5.61
2025-10-09 09:59:00,6,0,0.13,0.05,5.95,0,6,3.4
2025-10-09 10:00:00,4.61,0,0.63,0,5.99,0,6,3.16
2025-10-09 10:01:00,6,0.59,0.22,0,3.59,0,5.92,5.34
2025-10-09 10:02:00,6,0.18,0,0,4.13,0,4.27,6
2025-10-09 10:03:00,6,0,0.11,0,3.2,0.7,5.01,5.69
2025-10-09 10:04:00,5.7,0.63,1.41,0,5.82,0,6,5.78
2025-10-09 10:05:00,4.03,0.43,0,0,5.41,1,6,4.72
2025-10-09 10:06:00,2.35,0.43,3.85,0,5.72,1.44,5.27,5.34
2025-10-09 10:07:00,6,0.64,5.14,0,0.78,1.44,4.57,5.17
2025-10-09 10:08:00,6,2.51,4.32,0,3.4,0,4.53,5.35
2025-10-09 10:09:00,6,3.12,1.88,0,3.54,0.15,5.13,4.27
2025-10-09 10:10:00,5.4,4.71,2.75,0,2.84,0,4.02,2.09
2025-10-09 10:11:00,4.21,5.02,5.89,0,5.11,0.73,5.82,2.84
2025-10-09 10:12:00,6,4.54,2.87,0,5.67,0.75,5.96,4.21
2025-10-09 10:13:00,4.39,4.95,1.37,0,5.43,0,6,1.11
2025-10-09 10:14:00,4.25,4.72,0.97,0,5.28,2.25,6,0.82
2025-10-09 10:15:00,6,5.82,0.84,0.01,2.51,0.84,5.28,0.99
2025-10-09 10:16:00,6,5.78,1.92,0.04,5.47,1.31,3.9,0.65
2025-10-09 10:17:00,5.96,1.99,2.63,0,3.97,0.66,5.84,0
2025-10-09 10:18:00,6,3.49,2.59,0,2.69,0.18,5.78,0
2025-10-09 10:19:00,6,5.83,2.41,0,4.62,1.86,5.48,0
2025-10-09 10:20:00,5.8,5.21,0.45,0,4.91,5.56,5.4,0.22
2025-10-09 10:21:00,6,4.89,0.56,0,3.93,5.52,6,0.19
2025-10-09 10:22:00,6,5.87,2.09,0,3.67,5.4,6,0
2025-10-09 10:23:00,6,5.01,3.27,0,2.42,3.43,5.99,0
2025-10-09 10:24:00,6,5.37,1.11,0,3.91,5.77,3.07,0.76
2025-10-09 10:25:00,5.7,5.58,0,0,3.33,4.06,4.47,0.53
2025-10-09 10:26:00,0.58,4.54,0,0,4.14,5.95,5.92,0.09
2025-10-09 10:27:00,1.67,4.18,0,0,3.72,4.91,5.51,0
2025-10-09 10:28:00,5.89,4.31,0.06,0,0.87,2.36,5.89,0
2025-10-09 10:29:00,5.97,2.81,0.14,0,0,4.74,6,0
2025-10-09 10:30:00,5.05,2.3,0,0,0,5.34,6,0.32
2025-10-09 10:31:00,4.91,4.1,0.42,0,0,4.17,5.91,0.54
2025-10-09 10:32:00,5.05,4.26,0.12,0,0.07,2.66,2.87,0
2025-10-09 10:33:00,5.49,4.3,0,0,1.49,3.04,5.56,0.28
2025-10-09 10:34:00,4.34,3.61,0,0,0.09,5.28,5.45,0
2025-10-09 10:35:00,2.98,4.1,0,0,0,0.53,4.45,0.39
2025-10-09 10:36:00,4.15,5.23,0.04,0,0,0,5.73,1.96
2025-10-09 10:37:00,5.54,5.54,0.11,0,0.27,0,5.45,0.2
2025-10-09 10:38:00,6,2.06,0,0,0,0,5.65,0
2025-10-09 10:39:00,6,1.98,0,0,0,0,5.16,0
2025-10-09 10:40:00,6,2.6,0.51,0,0.38,0,4.86,0
2025-10-09 10:41:00,5.98,1.39,0,0,0.13,0,5.46,3.28
2025-10-09 10:42:00,4.93,3.59,0.09,0,0,0,4.68,0.52
2025-10-09 10:43:00,6,3.52,1.4,0,0.31,0.1,5.77,0
2025-10-09 10:44:00,5.92,3.86,0,0,0.05,0.05,5.24,0.34
2025-10-09 10:45:00,6,3.17,0,0,0,0,5.77,0.63
2025-10-09 10:46:00,6,1.09,0,0,0,0,6,0.03
2025-10-09 10:47:00,5.88,0.59,0,0.06,0,0.23,5.57,0.62
2025-10-09 10:48:00,5.79,1.64,0.04,0,0.44,2.67,4.31,0.35
2025-10-09 10:49:00,5.46,0.24,0,0,5.26,2.3,4.41,3.19
2025-10-09 10:50:00,3.88,2.86,0,0,1.39,1.82,5.63,4.28
2025-10-09 10:51:00,5.72,2.01,3.15,0,3.59,0,4.76,3.1
2025-10-09 10:52:00,5.99,5.44,2.57,0,5.34,0.18,5.51,1.1
2025-10-09 10:53:00,5.17,4.14,1.56,0,5.08,0,4.71,0.26
2025-10-09 10:54:00,5.12,0.36,0,0,5.56,0,4.96,0
2025-10-09 10:55:00,4.81,0,0.87,0,3.71,0,4.73,0.96
2025-10-09 10:56:00,1.38,0.06,0,0,4.41,0,0.22,0
2025-10-09 10:57:00,3.7,0.47,0,0,2.34,0,0.23,1.27
2025-10-09 10:58:00,2.21,0,0.73,0,2.89,0.2,0,0
2025-10-09 10:59:00,5.86,0.37,0.42,0,2.82,0.1,0.37,0
2025-10-09 11:00:00,4.06,0.16,0.42,0,3.62,0,2.19,2.18
2025-10-09 11:01:00,1.63,0,0.11,0,0.82,0.21,3.76,4.31
2025-10-09 11:02:00,0.1,0.05,1.65,0,0.16,0.63,1.97,3.25
2025-10-09 11:03:00,2.62,0,0.25,0,0.38,1.38,4.07,2.07
2025-10-09 11:04:00,0.23,0.17,0.25,0,0.25,0,0.19,5.88
2025-10-09 11:05:00,0,0.62,0.63,0,0,0,0,1.3
2025-10-09 11:06:00,0.32,0,0,0,0.61,0.23,0.44,0.13
2025-10-09 11:07:00,0,1.33,0,0,1.62,0,0.37,0.56
2025-10-09 11:08:00,0,0.33,0.82,0,0.76,0.32,0,0
2025-10-09 11:09:00,0.41,0.7,0.71,0,0,0.14,0.33,0
2025-10-09 11:10:00,0,0,0,0,0.16,0,0,0.12
2025-10-09 11:11:00,0,0.21,0,0,0,0,0,0
2025-10-09 11:12:00,0.7,0,1.09,0,1.65,0,0,0.09
2025-10-09 11:13:00,0,0.19,0,0,0,0.32,0.5,0
2025-10-09 11:14:00,0,0,0,0,0,0,0,0
2025-10-09 11:15:00,0.91,0,0.25,0,0,0,0.13,0.61
2025-10-09 11:16:00,0,0,0,0,0.23,0.53,0,0.04
2025-10-09 11:17:00,0,0.26,0,0,0,0.36,0.11,0
2025-10-09 11:18:00,0,0.47,0,0,0,0.03,0,0
2025-10-09 11:19:00,0.5,0,0.02,0,0.31,0.66,0.07,0
2025-10-09 11:20:00,0,0,0.27,0,1.02,0,0.15,0
2025-10-09 11:21:00,0,0.93,0.18,0,0,0.32,0.33,0.38
2025-10-09 11:22:00,0,1.16,0,0,0,0.14,0,0
2025-10-09 11:23:00,0.53,1.21,0.16,0,0,0.07,0.34,0.2
2025-10-09 11:24:00,0.18,0.04,0,0.06,0.11,0,0.63,3.46
2025-10-09 11:25:00,0,0.04,0,0,0,0,1.4,4.03
2025-10-09 11:26:00,0,0,0,0,0,0,1.88,5.51
2025-10-09 11:27:00,0,0.61,0,0,0,0,0,1.82
2025-10-09 11:28:00,0,0,0.12,0,0,0,0,1.86
2025-10-09 11:29:00,3.87,0.17,4.05,0,0.16,0.24,0,3.28
2025-10-09 11:30:00,0.4,0,4.1,0,0,1.38,0.11,4.78
2025-10-09 11:31:00,0,0,0.08,0,1.63,0,0.5,5.95
2025-10-09 11:32:00,0,0,0,0,0,0,0,1.36
2025-10-09 11:33:00,0.27,0,0.03,0,0.07,0.1,0,0.98
2025-10-09 11:34:00,2.48,0.06,0.22,0,0,0,0,2.43
2025-10-09 11:35:00,0,0.47,1.24,0,0.05,0,0,5.09
2025-10-09 11:36:00,0.88,0.09,0.74,0,0.6,0,0,5.53
2025-10-09 11:37:00,0,0,0.16,0,0.13,0,0,3.15
2025-10-09 11:38:00,0.59,0,0,0,0,0.84,0,4.77
2025-10-09 11:39:00,1.38,0,0.63,0,0,0,0,1.75
2025-10-09 11:40:00,2.75,0,0,0,0.23,0.25,0,0.05
2025-10-09 11:41:00,1.8,0,2.57,0,0.15,0.53,0.08,0.97
2025-10-09 11:42:00,2.6,0.12,0,0,0.25,0,0.09,0
2025-10-09 11:43:00,0,1.09,0.08,0,0.25,3.93,0.64,0.92
2025-10-09 11:44:00,0.31,0,0.1,0,3.63,5.02,0.14,0.03
2025-10-09 11:45:00,0.78,0,0,0,2.38,4.86,0.64,4.97
2025-10-09 11:46:00,1.24,0,0,0,3.17,4.63,5.19,3.4
2025-10-09 11:47:00,0.12,0.06,0.13,0,4.35,5.27,4.03,0.57
2025-10-09 11:48:00,2.9,1.26,0.04,0,3.68,5.76,4.97,0.32
2025-10-09 11:49:00,0,0,2.67,0,2.23,5.96,5.39,0.65
2025-10-09 11:50:00,0,0,5.44,0,0.73,5.87,2.49,3.01
2025-10-09 11:51:00,0.28,0.44,5.88,0,0.13,3.97,2.96,5.63
2025-10-09 11:52:00,0,0,4.17,0,0,5.64,2.28,4.9
2025-10-09 11:53:00,0,0,2.59,0,0,5.99,0.43,0.16
2025-10-09 11:54:00,0,0,2.35,0,0.09,6,0.38,1.51
2025-10-09 11:55:00,0.13,0.18,4.59,0,4.32,4.83,0.07,0.81
2025-10-09 11:56:00,0,0.61,3.98,0,6,3.92,0,0.09
2025-10-09 11:57:00,0,1,0.57,0,4.05,5.41,5.19,0.19
2025-10-09 11:58:00,0.8,0.05,0,0,5.61,5.95,5.8,0.86
2025-10-09 11:59:00,0,0.34,0.64,0,2.54,5.97,5.47,3.08
2025-10-09 12:00:00,0.17,0.27,0.22,0,3.28,5.73,5.58,4.15
2025-10-09 12:01:00,0,0.19,0.67,0,4.7,5.06,5.56,2.94
2025-10-09 12:02:00,0.58,0.15,0,0,4.87,3.16,4.81,2.82
2025-10-09 12:03:00,0,0.19,0.15,0,5.45,3.54,5.23,5.29
2025-10-09 12:04:00,2.73,0.02,1.67,0,5.38,5.1,4.14,2.38
2025-10-09 12:05:00,5.92,0,0.21,0,4.6,4.2,3.49,2.01
2025-10-09 12:06:00,3.75,0,0,0,2.71,0.49,1.58,5.16
2025-10-09 12:07:00,2.89,0,0,0,0.57,0.44,3.43,5
2025-10-09 12:08:00,2.3,0.89,0,0,3.81,5.72,5.2,4.43
2025-10-09 12:09:00,0.06,0,0.73,0,3.03,5.17,3.68,4.32
2025-10-09 12:10:00,0,0.06,0,0,3.38,4.8,4.55,0.81
2025-10-09 12:11:00,0.7,0.1,0.82,0,5.8,0.59,0.92,0.28
2025-10-09 12:12:00,3.24,0.07,0,0,1.18,1.53,3.34,4.02
2025-10-09 12:13:00,4.01,1.58,0.6,0.04,4.22,0.06,0.04,0.32
2025-10-09 12:14:00,4.41,0,2.25,0,2.91,4.75,2.46,0.63
2025-10-09 12:15:00,5.75,0,0,0,0,4.17,1.86,2.33
2025-10-09 12:16:00,6,0.02,4.36,0,0,4.34,1.1,1.94
2025-10-09 12:17:00,4.94,0,0,0,1.21,1.06,0.09,3.98
2025-10-09 12:18:00,6,1.88,0,0,4.54,0.45,0.26,0
2025-10-09 12:19:00,5.84,4.83,1.08,0,5.81,0.89,0.11,0.14
2025-10-09 12:20:00,3.13,1.68,0,0,5.21,0,0,0
2025-10-09 12:21:00,0.48,3.15,0.18,0,4.04,2.8,1.03,1.09
2025-10-09 12:22:00,4.91,2.3,0.1,0,1.23,0.33,0,2.47
2025-10-09 12:23:00,6,2.8,0,0,0,0,0,2.5
2025-10-09 12:24:00,6,1.17,0.08,0,0,0,0.09,0
2025-10-09 12:25:00,5.94,0.92,0.36,0,0.39,0.49,1.57,0.35
2025-10-09 12:26:00,6,1.71,0,0,0,0.48,0.23,0
2025-10-09 12:27:00,6,3.08,0.27,0,0,0.13,0.45,0.28
2025-10-09 12:28:00,5.63,0.19,0,0,0.32,0,4.27,0
2025-10-09 12:29:00,5.36,0.23,0,0,0,0.49,0,0
2025-10-09 12:30:00,3.94,1.33,0.7,0,0,1.53,0,0.77
2025-10-09 12:31:00,4.86,5.95,0,0,0.58,0,0.16,0
2025-10-09 12:32:00,4.19,5.21,0.57,0,0,0,0,0.89
2025-10-09 12:33:00,3.69,4.22,0.39,0,0,0.33,0,0.22
2025-10-09 12:34:00,4.91,3.28,0,0,0,0,0,0.11
2025-10-09 12:35:00,4.44,2.01,0,0,0,0,0,0.95
2025-10-09 12:36:00,3.62,2.94,3.72,0,0,0.7,0,0
2025-10-09 12:37:00,4.22,0.16,4.92,0,0,0,0,0
2025-10-09 12:38:00,4.08,0.64,4.01,0,0.62,0,1.09,0.2
2025-10-09 12:39:00,1.48,1.61,5.74,0,0,0,0,0.18
2025-10-09 12:40:00,2.08,0.07,5.41,0,1.32,0.96,0.07,0
2025-10-09 12:41:00,1.44,0.26,2.24,0,0,1.51,0,0
2025-10-09 12:42:00,4.2,0.06,0.09,0,0,0.78,0,0.3
2025-10-09 12:43:00,0.23,0,0.03,0,0,0,0.19,0.94
2025-10-09 12:44:00,0,0.24,1.04,0,0,0,0.17,4.25
2025-10-09 12:45:00,0.49,0,0,0,0,0,0,0.4
2025-10-09 12:46:00,0.8,0,0,0,2.46,0,1.25,0.43
2025-10-09 12:47:00,0,0.98,2.45,0,2.47,0,0,0.52
2025-10-09 12:48:00,0,0.4,0,0,0.35,0,0,1.05
2025-10-09 12:49:00,0,0.02,0,0,0.97,0.76,0,0.61
2025-10-09 12:50:00,0.35,0.15,0,0,3.52,1.5,2.12,0
2025-10-09 12:51:00,0,0,0.65,0,0.27,0,0,0
2025-10-09 12:52:00,0.31,0,0,0,0.69,1.47,0,1
2025-10-09 12:53:00,0.37,0.3,0.42,0,0.21,1.03,0,0
2025-10-09 12:54:00,0,0.03,2.39,0,0.14,0,2.09,0
2025-10-09 12:55:00,0.17,0.14,2.17,0,0,0,0.46,0
2025-10-09 12:56:00,0.48,0,0,0,0.22,0,2.3,0
2025-10-09 12:57:00,0,0.29,0,0,0.11,0.07,0.79,0.61
2025-10-09 12:58:00,1.32,0.63,0.23,0,0,1,0.18,0.54
2025-10-09 12:59:00,0,0,0,0,0,0.43,0,0
2025-10-09 13:00:00,0.21,0,0.23,0,0.12,2.98,0,0
2025-10-09 13:01:00,0,0,0,0,1.49,0,2.76,0
2025-10-09 13:02:00,1.14,0,0.64,0,0.22,0,0,0.08
2025-10-09 13:03:00,0.3,0.1,1.3,0,0,0,0,0
2025-10-09 13:04:00,0,0.09,1.88,0.02,0,0.14,0,0
2025-10-09 13:05:00,0.39,0,1.31,0,0.13,0.03,1.11,3.08
2025-10-09 13:06:00,0.14,0.43,0.43,0,0.22,0.7,0.08,2.56
2025-10-09 13:07:00,0,0,0.42,0,0,1.36,0,0.89
2025-10-09 13:08:00,0,0.17,0,0,0.19,0.62,0,0.45
2025-10-09 13:09:00,0,0,0.68,0,0,0,0.36,4.89
2025-10-09 13:10:00,0,0.52,0,0,0.14,0.07,0,5.14
2025-10-09 13:11:00,0,0.13,0,0,0,0,0.32,4.93
2025-10-09 13:12:00,0,0,0.24,0,0,0,0.03,4.71
2025-10-09 13:13:00,0,0.14,0,0,0,0,0.04,0.37
2025-10-09 13:14:00,0.08,2.59,0,0,0.06,0.6,0.15,1.49
2025-10-09 13:15:00,0.1,0.2,0,0,0,0,0.09,5.5
2025-10-09 13:16:00,0.64,0,1.12,0,0,0,0,1.5
2025-10-09 13:17:00,0,0.03,0.77,0,1.58,0.09,0,3.81
2025-10-09 13:18:00,0,0,0,0,0,1.46,0,3.05
2025-10-09 13:19:00,1.58,0.23,0,0,1.14,0,0,1.04
2025-10-09 13:20:00,0.26,0.72,0.65,0,5.38,0,1.39,5.53
2025-10-09 13:21:00,0.11,0.85,0,0,5.15,0.22,0,4.25
2025-10-09 13:22:00,0,0,0.82,0,1.85,0.13,0.23,5.95
2025-10-09 13:23:00,0,0,0,0,2,0,0,5.35
2025-10-09 13:24:00,0.22,0,0.86,0,2.79,0.19,0,5.3
2025-10-09 13:25:00,0.09,0.17,0,0,3.06,0,0,5.02
2025-10-09 13:26:00,0.05,0.04,2.07,0,2.97,1.16,0.64,5.66
2025-10-09 13:27:00,0.95,0.38,0,0,3.54,0,0.48,5.81
2025-10-09 13:28:00,0,2.54,0.08,0,2.05,0,0.31,6
2025-10-09 13:29:00,0,0.26,0,0,1.48,0,0.07,6
2025-10-09 13:30:00,0,0,0,0,2.08,0,0,5.09
2025-10-09 13:31:00,0,0,2.51,0,3.37,0,0,5.83
2025-10-09 13:32:00,0.76,0,0,0,1.74,0,0.06,5.73
2025-10-09 13:33:00,0.51,0.67,0,0,0,1.14,0,4.78
2025-10-09 13:34:00,0,0.06,0.3,0,0.17,0,0.81,5.68
2025-10-09 13:35:00,0,0,1.37,0,0,0,0,3.54
2025-10-09 13:36:00,0.71,0,1.24,0,0.61,0.15,0.12,3.27
2025-10-09 13:37:00,0,0.03,3.65,0,2.34,2.57,0,3.18
2025-10-09 13:38:00,1.87,0.15,0.3,0,2.02,3.97,2.16,4.18
2025-10-09 13:39:00,0,0.88,0,0,0,2.32,3.01,4.89
2025-10-09 13:40:00,0,2.86,0,0,0.06,2.76,3.36,5.4
2025-10-09 13:41:00,0.09,0.06,0,0,0,5.08,1.9,5.24
2025-10-09 13:42:00,1.1,0,0,0,0,4.7,3.3,2.92
2025-10-09 13:43:00,1.38,0,0.24,0,0.63,6,0.94,5.13
2025-10-09 13:44:00,1.06,0.05,0,0,0,2.42,1.99,5.51
2025-10-09 13:45:00,0.25,0.09,0,0,0.17,3.65,1.98,5.26
2025-10-09 13:46:00,0.82,0.19,0.74,0,0,5.05,2.45,5.94
2025-10-09 13:47:00,0.33,0.87,0.19,0.02,0,6,4.55,5.58
2025-10-09 13:48:00,0,0,0.06,0,0.46,3.97,5.78,3.41
2025-10-09 13:49:00,2.62,0,0.1,0,0,1.98,4.77,0.85
2025-10-09 13:50:00,0,0,0,0,0,1.23,4.96,5.29
2025-10-09 13:51:00,3.68,0.04,0.36,0,0.39,2.15,3.52,5.9
2025-10-09 13:52:00,0.43,0.61,2.6,0,0,4.08,4.13,4.64
2025-10-09 13:53:00,0,0.02,1.66,0,0.16,5.67,2.95,5.86
2025-10-09 13:54:00,0.24,0,1.96,0,0.02,5.94,2.88,4.11
2025-10-09 13:55:00,1.61,0,0.45,0,0.36,6,4.09,5.6
2025-10-09 13:56:00,0,0,0,0,0,5.89,5.83,3.99
2025-10-09 13:57:00,0,0,0,0,0,5.95,2.08,5.32
2025-10-09 13:58:00,0.53,0,1.82,0,0.88,5.97,3.77,4.31
2025-10-09 13:59:00,0.2,0,0.07,0,0,6,5.45,5.22
2025-10-09 14:00:00,0,0,0.1,0,0,6,3.05,3.55
