,Start Time: ,2025-10-09 07:00:00, End Time:,2025-10-11 09:00:00,,,,
2025-10-09 07:34:00,1.19,0.27,4.14,6,4.54,6,2.18,0
2025-10-09 07:35:00,1.67,0.13,4.6,5.95,5.45,6,0.8,0
2025-10-09 07:36:00,2.36,0.36,3.23,5.58,5.32,6,0.73,0.08
2025-10-09 07:37:00,0.22,0.5,3.87,6,4.5,6,0.24,0
2025-10-09 07:38:00,0,0.26,5.96,5.89,5.15,6,3.34,0
2025-10-09 07:39:00,1.38,0,4.94,5.67,5.99,6,2.43,0
2025-10-09 07:40:00,3.57,0,5.56,6,6,6,0.45,0
2025-10-09 07:41:00,0.68,0,5.74,6,6,6,1.32,0
2025-10-09 07:42:00,0,0.46,6,4.25,5.78,6,0,0.36
2025-10-09 07:43:00,0.13,2.74,5.65,5.73,3.75,4.75,1.27,0.12
2025-10-09 07:44:00,0,4.25,6,6,5.87,6,0.2,0.1
2025-10-09 07:45:00,0,0.88,6,6,5.28,6,0,0
2025-10-09 07:46:00,0.4,0,6,6,1.96,6,0.14,0
2025-10-09 07:47:00,0,0.23,5.8,6,3.91,5.89,0,1.44
2025-10-09 07:48:00,0.64,0.57,5.06,5.96,5.49,5.93,0.42,1.63
2025-10-09 07:49:00,0,0.34,6,6,4.87,6,0.13,1.5
2025-10-09 07:50:00,0,0,5.8,6,4.35,6,1.97,2.87
2025-10-09 07:51:00,0,0,0.84,5.77,4.67,6,0,3.09
2025-10-09 07:52:00,0.42,0.6,4.49,6,3.9,6,0.04,3.53
2025-10-09 07:53:00,0.06,0.46,2.06,4.67,5.06,6,0.79,2.72
2025-10-09 07:54:00,0.06,0,4.67,6,5.77,6,2.9,2.59
2025-10-09 07:55:00,0.27,0.11,6,6,4.23,6,2.31,3.71
2025-10-09 07:56:00,0.07,2.29,5.86,6,6,6,1.62,5.76
2025-10-09 07:57:00,0,2.3,5.4,5.54,6,6,0,5.26
2025-10-09 07:58:00,0.64,0.3,5.18,5.97,6,5.05,0,5.84
2025-10-09 07:59:00,0.08,0.12,5.23,6,5.08,5.92,0.48,5.66
2025-10-09 08:00:00,0,0.29,6,6,5.96,6,4.46,6
2025-10-09 08:01:00,0,5.85,6,5.96,5.33,5.97,4.78,6
2025-10-09 08:02:00,0.28,4.06,6,6,5.39,6,4.94,6
2025-10-09 08:03:00,0.21,3.74,4.04,5.68,5.92,6,6,3.41
2025-10-09 08:04:00,3.41,2.99,5.2,5.97,6,6,5.87,1.25
2025-10-09 08:05:00,0.82,0,4.51,5.64,5.97,6,5.57,0.77
2025-10-09 08:06:00,0,0,4.23,6,6,6,5.92,4.19
2025-10-09 08:07:00,0.1,0,5.27,6,5.88,6,5.89,6
2025-10-09 08:08:00,0,0.17,5.81,5.44,4.6,6,4.81,6
2025-10-09 08:09:00,0.13,0,2.82,5.85,5.25,6,6,6
2025-10-09 08:10:00,0,0,6,5.99,4.4,6,5.92,6
2025-10-09 08:11:00,0.02,4.2,6,5.98,3.28,6,6,6
2025-10-09 08:12:00,0.54,4.02,5.8,6,3.29,5.83,4.08,5.9
2025-10-09 08:13:00,0,3.52,4.55,5.97,5.41,6,5.96,5.68
2025-10-09 08:14:00,0.02,4.98,5.81,5.95,2.83,6,6,4.55
2025-10-09 08:15:00,0.59,3.99,4.03,5.6,3.43,6,6,5.93
2025-10-09 08:16:00,0.58,5.04,3.16,5.51,3.46,6,5.94,6
2025-10-09 08:17:00,0,4.91,5.86,5.8,3.8,5.75,6,4.53
2025-10-09 08:18:00,0,5.85,5.63,5.63,4.75,6,6,5.09
2025-10-09 08:19:00,0,4.53,6,6,3.18,5.45,5.82,5.92
2025-10-09 08:20:00,0,4.61,6,5.84,5.24,6,5.92,6
2025-10-09 08:21:00,0.82,4.77,6,3.8,4.09,5.75,6,5.91
2025-10-09 08:22:00,0.05,5.4,6,5.81,1.7,6,4.69,4.44
2025-10-09 08:23:00,0,4.74,6,5.78,5.13,6,5.11,5.61
2025-10-09 08:24:00,0,4.59,6,5.99,3.87,6,6,4.66
2025-10-09 08:25:00,0,3.75,5.51,3.99,4.48,6,4.49,4.74
2025-10-09 08:26:00,0.11,5,4.18,6,3.87,5.99,4.78,5.39
2025-10-09 08:27:00,0,5.63,4.47,5.93,2.12,6,5.87,4.67
2025-10-09 08:28:00,0,6,5.79,5.93,5.12,6,6,4.91
2025-10-09 08:29:00,0.65,5.95,4.69,5.98,3.72,5.74,5.09,4.58
2025-10-09 08:30:00,3.48,5.71,1.46,5.72,5.33,5.82,5.92,1.58
2025-10-09 08:31:00,5.01,5.95,2.03,5.84,3.12,5.2,5.96,5.62
2025-10-09 08:32:00,3.34,4.62,4.48,5.74,3.86,5.93,6,5.83
2025-10-09 08:33:00,4.09,5.6,5.83,5.41,5.13,6,6,4.54
2025-10-09 08:34:00,2.67,5.69,6,5.36,1.01,5.84,5.16,5.34
2025-10-09 08:35:00,3.48,4.48,3.62,6,2.35,6,4.53,5.87
2025-10-09 08:36:00,4.91,1.16,5.85,3.49,0.43,6,5.51,5.47
2025-10-09 08:37:00,4.59,3.89,5.45,2.98,0,6,6,3.34
2025-10-09 08:38:00,3.49,4.93,3.74,5.59,0.36,5.76,6,5.51
2025-10-09 08:39:00,3.36,5.69,5.61,4.85,0,6,6,1.47
2025-10-09 08:40:00,2.24,5.89,1.89,2.24,0.99,5.95,6,2.09
2025-10-09 08:41:00,4.28,6,5.54,2.81,3.07,5.75,6,2.3
2025-10-09 08:42:00,3.66,6,5.52,1.26,0.26,5.76,5.65,0.81
2025-10-09 08:43:00,4.48,5.82,5.79,2.45,0,6,4.77,2.06
2025-10-09 08:44:00,0.7,3.97,5.45,3.72,0.06,6,6,1.19
2025-10-09 08:45:00,3.73,3.96,4.95,5.7,0.07,6,5.56,0.46
2025-10-09 08:46:00,2.48,3.1,5.39,6,0,4.36,6,1.16
2025-10-09 08:47:00,1.91,6,4.36,4.69,0,5.55,6,1.94
2025-10-09 08:48:00,0.55,5.34,2.88,2.77,0,5.97,6,2.65
2025-10-09 08:49:00,0,3.58,1.86,3.25,0.36,6,6,3.68
2025-10-09 08:50:00,0,3.41,3.12,3.17,0.46,6,6,0
2025-10-09 08:51:00,1.71,4.68,5.96,3.57,1.06,6,5.78,0.92
2025-10-09 08:52:00,0,5.5,6,2.58,0,5.22,5.79,0.37
2025-10-09 08:53:00,0,4.87,6,1.76,0,5.98,6,0.18
2025-10-09 08:54:00,0,4.24,6,0,0,5.96,6,0.06
2025-10-09 08:55:00,0,5.49,6,0,0.45,6,5.85,0
2025-10-09 08:56:00,0.96,2.95,5.93,0,0,6,6,0.35
2025-10-09 08:57:00,0.25,3.6,5.45,0,0.21,6,6,0.56
2025-10-09 08:58:00,0,5.45,4.37,0.65,0,6,6,0
2025-10-09 08:59:00,0,4.29,5.84,0,1.42,6,6,0.47
2025-10-09 09:00:00,0.29,0,5.12,0.33,0.51,3.89,6,0.17
2025-10-09 09:01:00,0.68,0.25,3.47,0,0.45,4.99,6,0.12
2025-10-09 09:02:00,0,0.14,5.9,0,0,6,5.76,0
2025-10-09 09:03:00,0.74,0.19,5.47,0.6,0,6,6,0
2025-10-09 09:04:00,0.77,0.24,4.05,0.21,0,6,6,0.51
2025-10-09 09:05:00,0,0.42,2.11,0.04,0.2,5.8,4.41,0
2025-10-09 09:06:00,0,0.31,4.21,0,0,3.74,4.45,0
2025-10-09 09:07:00,0.29,0.03,3.83,0,1.41,5.98,5.48,0
2025-10-09 09:08:00,0,0.07,0.48,0.08,2.93,5.93,6,0
2025-10-09 09:09:00,0,0,0.14,0.11,4.03,5.68,6,0
2025-10-09 09:10:00,0.19,0.91,0,0,0.19,5.94,6,0.67
2025-10-09 09:11:00,0.07,0.9,0.84,0.36,0.62,6,6,0
2025-10-09 09:12:00,0,0,0,0.3,0,6,5.55,0
2025-10-09 09:13:00,0,0,0.24,0,0.46,4.99,5.79,0
2025-10-09 09:14:00,0.15,1.08,0,0,0,6,6,0.09
2025-10-09 09:15:00,0,0,1.84,0.28,0,5.87,6,0.41
2025-10-09 09:16:00,0,0,0.14,0,0.28,6,4.7,0
2025-10-09 09:17:00,0,0.25,0.13,0.22,0.98,6,5.46,1.94
2025-10-09 09:18:00,0.61,0.06,0,1.15,0,5.91,6,0.15
2025-10-09 09:19:00,0.41,0.11,0,0.52,0,6,6,0
2025-10-09 09:20:00,0.48,0.14,0,0.19,1.2,5.8,6,0.83
2025-10-09 09:21:00,0,0.42,0,0.03,2.18,4.24,6,0.78
2025-10-09 09:22:00,0,0.81,0,0.09,2.62,5.24,6,0
2025-10-09 09:23:00,0,0.14,1.21,0.12,3.47,5.58,6,0
2025-10-09 09:24:00,0.25,0.19,0.65,2.61,2.97,6,5.48,0
2025-10-09 09:25:00,0,0,0,3.11,3.37,6,6,0
2025-10-09 09:26:00,0,0.16,0,4.89,5.23,5.58,6,0
2025-10-09 09:27:00,0.14,0,0,5.41,4.04,5.89,6,0.17
2025-10-09 09:28:00,0,0,0.34,2.19,5.04,4.47,5.93,0
2025-10-09 09:29:00,0,0,1.93,1.02,3.72,4.5,5.83,0.59
2025-10-09 09:30:00,0.3,0.06,3.79,0.31,4.99,6,5.48,0
2025-10-09 09:31:00,0.55,0.4,1.31,0.42,4.01,5.98,5.11,0.29
2025-10-09 09:32:00,1.99,0.96,0.4,0,0.1,6,5.96,0
2025-10-09 09:33:00,3.88,0.98,0.42,0.1,0,5.82,6,0
2025-10-09 09:34:00,2.53,3.22,0,0.26,1.34,5.7,6,0
2025-10-09 09:35:00,2.42,0.06,0,0.8,0,5.9,6,0
2025-10-09 09:36:00,5.09,1.41,0.35,0,0.64,6,6,0
2025-10-09 09:37:00,5.52,0,1.87,0.59,0,5.74,6,0.09
2025-10-09 09:38:00,1.4,0,0,0,0,1.24,6,0
2025-10-09 09:39:00,0.06,0.4,0,0,0.06,4.56,6,0.21
2025-10-09 09:40:00,0,0,1.2,0,1.36,4.15,6,0.3
2025-10-09 09:41:00,0.13,0,0,0.24,2.1,5.91,5.8,1.28
2025-10-09 09:42:00,0.05,0,0.11,0.04,0,5.96,5.94,1
2025-10-09 09:43:00,0,0,0,0,0.23,3.66,5.59,0
2025-10-09 09:44:00,0.2,0,0.75,0,0.12,0.89,5.89,0.81
2025-10-09 09:45:00,0,0.47,0,0,0,0,5.95,0
2025-10-09 09:46:00,0,0,0.78,0.58,0,0.23,6,0
2025-10-09 09:47:00,0,0.08,3.4,1.47,0,0,6,0.51
2025-10-09 09:48:00,0,0.44,4.79,0,0.47,0,6,0.35
2025-10-09 09:49:00,0,0,4.11,0.06,0,0.68,6,0
2025-10-09 09:50:00,0.03,1.53,4.13,0,0.38,0,6,0
2025-10-09 09:51:00,2.35,4.24,0.45,0,1.21,0,5.8,4
2025-10-09 09:52:00,0.98,2.02,0,0,1.55,0.21,6,2.55
2025-10-09 09:53:00,0,3.9,0,0.18,0.11,4.08,6,2.06
2025-10-09 09:54:00,0,4.98,0.71,0,0.18,0.81,6,4.65
2025-10-09 09:55:00,0.62,0.19,0,0,0,0,6,5.15
2025-10-09 09:56:00,0.05,0,0,0,0,2.9,6,3.86
2025-10-09 09:57:00,0.76,0,2.34,0,0,2.12,6,2.74
2025-10-09 09:58:00,0.31,0.18,0,1.29,1.51,4.84,6,2.18
2025-10-09 09:59:00,0,0,0,0.2,1.05,2.13,6,4.36
2025-10-09 10:00:00,0,0,0.11,0,0,0,5.69,5.76
2025-10-09 10:01:00,0.24,0.85,0,0.13,0.5,0,4.1,5.49
2025-10-09 10:02:00,0,0,0,0,0.67,0.62,5.88,4.83
2025-10-09 10:03:00,0,0,0,0.79,2.05,0,5.99,2.28
2025-10-09 10:04:00,2.76,0.06,0.05,1.43,1.18,0.4,5.08,1.33
2025-10-09 10:05:00,5.21,0.17,0,0.62,1.28,0,3.23,5.52
2025-10-09 10:06:00,4.87,1.17,0,2.29,0.35,0.65,5.51,5.86
2025-10-09 10:07:00,4.23,0,0.19,3.16,0,0,5.84,5.87
2025-10-09 10:08:00,1.02,0,1.46,3.21,0,3.92,5.49,4.76
2025-10-09 10:09:00,3.98,0,0,2.96,0,2.2,5.66,5.04
2025-10-09 10:10:00,4.43,0.14,0,2.19,0.35,0,5.6,3.87
2025-10-09 10:11:00,0.76,0,0,2.86,0.3,0,5.21,4.27
2025-10-09 10:12:00,2.1,0.13,0,3.21,2.76,0.56,5.97,5.99
2025-10-09 10:13:00,3.34,0,0,2.59,5.93,0,5.63,5.97
2025-10-09 10:14:00,4.9,0.82,0.62,5.41,5.71,0,5.99,5.72
2025-10-09 10:15:00,2.39,0.3,0.13,5.04,2.53,1.95,5.92,3.92
2025-10-09 10:16:00,2.53,0,0,4.65,0,2.29,1.52,1.54
2025-10-09 10:17:00,1.53,0.69,0.01,5.5,0.34,0.2,3.68,2.24
2025-10-09 10:18:00,0.9,2.17,3.97,4.02,2.4,0.29,5.72,3.54
2025-10-09 10:19:00,2.72,3.81,1.43,2.05,0.15,0.49,4.01,6
2025-10-09 10:20:00,2.64,3.08,1.41,2.99,0,0,6,5.86
2025-10-09 10:21:00,0.24,0.4,1.82,3.67,0,0.67,6,5.27
2025-10-09 10:22:00,0.95,0,0.24,5.2,0,0,6,5.93
2025-10-09 10:23:00,0,0,0.73,4.96,2.11,0.22,5.55,1.63
2025-10-09 10:24:00,0.22,0,0,3.59,0.8,3.56,5.13,1.1
2025-10-09 10:25:00,0,1.17,0.34,5.96,0,0,5.35,0.15
2025-10-09 10:26:00,0.09,0.2,0,5.56,0.29,0.26,4.91,1.05
2025-10-09 10:27:00,0.02,0,1.61,5.81,0,0,5.41,0.09
2025-10-09 10:28:00,2.36,0.05,3.82,2.43,0.58,0,6,0.68
2025-10-09 10:29:00,0.37,0.3,4.82,0.06,2.1,0.16,6,0
2025-10-09 10:30:00,0,1.81,5.95,1.2,1.13,0.35,5.58,2.05
2025-10-09 10:31:00,0,0.12,5.78,5.09,0.64,2.03,5.97,2.76
2025-10-09 10:32:00,0.92,0.65,5.75,5.86,0.14,0,5.85,1.65
2025-10-09 10:33:00,0.26,1.03,4.05,4.89,0.28,0,6,0
2025-10-09 10:34:00,0,0.28,5.95,5.99,0.7,0,4.62,0.5
2025-10-09 10:35:00,0.05,0.27,6,6,1.95,0.67,4.08,0
2025-10-09 10:36:00,0,0.23,5.64,6,0,0,3.74,0.63
2025-10-09 10:37:00,0,3.45,3.88,6,0.5,0.31,2.48,0
2025-10-09 10:38:00,0,5.79,4.53,4.59,0.3,0,3.09,0.18
2025-10-09 10:39:00,0.13,5.99,4.59,5.62,0,0.71,3.7,2.27
2025-10-09 10:40:00,0.17,6,5.84,3.42,0,1.17,5.41,2.63
2025-10-09 10:41:00,0,6,5.41,6,0,4.9,0.07,2.93
2025-10-09 10:42:00,0.6,6,5.87,6,3.73,0,0.97,0.34
2025-10-09 10:43:00,0.13,6,5.96,4.68,5.87,0,0,0.19
2025-10-09 10:44:00,0,6,4.68,3.66,5.86,0,0.28,0
2025-10-09 10:45:00,0,6,2.82,5.55,2.57,0,1.47,0.7
2025-10-09 10:46:00,0.17,5.64,5.84,5.26,0.81,2.74,1.98,1.76
2025-10-09 10:47:00,0.06,4.58,6,5.85,3.63,3.03,0,2.29
2025-10-09 10:48:00,0,3.63,4.07,5.46,4.75,5.86,0,1.93
2025-10-09 10:49:00,0,4.53,3.02,5.07,2.67,5.75,2.06,5.45
2025-10-09 10:50:00,0,4.76,5.49,5.78,2.86,6,0,4.5
2025-10-09 10:51:00,0.22,4.41,6,4.92,4.46,5.89,0,2.99
2025-10-09 10:52:00,0,5.37,5.89,2.64,5.13,0.92,1.79,2.86
2025-10-09 10:53:00,0,2.99,4.06,1.6,4.57,0.43,0,5.65
2025-10-09 10:54:00,0.06,4.68,4.13,2.24,4.62,4.9,0,3.4
2025-10-09 10:55:00,0,5.82,5.68,2.66,2.81,5.25,0,3.23
2025-10-09 10:56:00,1.13,5.15,5.2,4.49,4.48,5.84,0.22,5.56
2025-10-09 10:57:00,1.08,4.11,6,4.66,4.05,5.81,0.04,0.64
2025-10-09 10:58:00,0,2.57,5.76,2.29,4.76,5.76,0.66,0.24
2025-10-09 10:59:00,0,0.48,4.56,3.56,3.67,5.37,0,0.4
2025-10-09 11:00:00,0,1.18,6,0.72,2.25,4.14,0.85,0.54
2025-10-09 11:01:00,0.08,0.39,5.64,0.84,5.64,0.86,0.1,0
2025-10-09 11:02:00,0,0.45,6,0,5.06,3.17,0,0.08
2025-10-09 11:03:00,0,0.6,6,0.04,3.4,3.75,0,0
2025-10-09 11:04:00,0.78,0.4,5.85,0.2,2.03,3.11,0,0
2025-10-09 11:05:00,1.3,0,6,0.19,5.11,4.47,0.63,0.38
2025-10-09 11:06:00,0,0.06,5.55,0,5.41,4.31,0,0
2025-10-09 11:07:00,0.41,2.27,5.2,0,4.82,3.18,0.16,0
2025-10-09 11:08:00,2.35,1.55,5.49,0,5.89,2.81,1.57,0.09
2025-10-09 11:09:00,0,0,5.78,0.18,5.03,4.04,0.97,0
2025-10-09 11:10:00,0.15,0.1,6,0,5.05,0.44,0,0
2025-10-09 11:11:00,0.36,0,3.21,0.03,2.96,0,0,0
2025-10-09 11:12:00,0,0,5.27,0.13,4.62,0,1.62,0
2025-10-09 11:13:00,0.7,0,5.74,0,4.94,0,1.84,0.14
2025-10-09 11:14:00,0.86,0.93,5.07,0.42,4.29,0.22,2.66,0
2025-10-09 11:15:00,0.46,1.73,6,0,5.3,2.14,0.2,0
2025-10-09 11:16:00,0,0,6,0.1,5.23,0.21,0.32,0
2025-10-09 11:17:00,1.29,0,6,0,1.92,0.42,0,0
2025-10-09 11:18:00,1.96,0,5.86,0.05,1.69,0,0.75,1.06
2025-10-09 11:19:00,0.9,0,3.81,0,3.75,0,0.92,0.03
2025-10-09 11:20:00,0,0.18,1.2,0.17,3.72,0,0,0.46
2025-10-09 11:21:00,0.47,1.11,0.75,1.37,4.76,0.23,0.67,3.75
2025-10-09 11:22:00,0,0.22,2.33,0,5.16,0.43,0.39,0.1
2025-10-09 11:23:00,0,0.93,3.33,0.49,4.2,0,0,0.36
2025-10-09 11:24:00,0.28,0,3.15,0,5.43,1.16,0.9,0
2025-10-09 11:25:00,1.01,0.88,3.1,0.39,1.44,2.11,0.08,0
2025-10-09 11:26:00,0.88,0.74,5.87,0.99,0.18,1.08,0.65,0.03
2025-10-09 11:27:00,0.67,0,5.95,0,0.11,0.22,0.11,0
2025-10-09 11:28:00,0.22,0.07,5.39,0,1.57,0,0,0.04
2025-10-09 11:29:00,2.03,0.4,4.35,0.06,0.5,0,0.85,0
2025-10-09 11:30:00,0.86,0.75,3.83,0.17,0,2.07,0.04,0.04
2025-10-09 11:31:00,2.09,0.2,3.51,1.19,0,0.46,0.21,0.44
2025-10-09 11:32:00,3.29,0.9,2.44,0.32,0.26,0,0,0
2025-10-09 11:33:00,0.72,1.85,1.68,0.49,0,0.44,0.45,0
2025-10-09 11:34:00,2.35,0.23,0.03,0,0.13,0,0,0
2025-10-09 11:35:00,5.6,0.17,0.26,0,0,0.36,0.14,0.31
2025-10-09 11:36:00,5.95,0,0.23,0,0,0.24,2.77,0
2025-10-09 11:37:00,5.49,0.8,0,0,0.78,2.59,4.33,0.33
2025-10-09 11:38:00,6,0.97,0,0.11,0.34,0,1.23,0.05
2025-10-09 11:39:00,5.71,2.04,0.41,0,0,0,0,0
2025-10-09 11:40:00,5.91,3.72,0.64,0.97,0.1,0.09,0.12,0
2025-10-09 11:41:00,1.81,0,0,0.15,0,4.11,0,0
2025-10-09 11:42:00,1.77,0,0.98,0.11,0.07,3.7,0.09,0.14
2025-10-09 11:43:00,1.83,0.11,0,0,0.11,0.7,0,0
2025-10-09 11:44:00,5.4,0,0,0,0.08,1.03,0,0.51
2025-10-09 11:45:00,5.65,0,0.39,0,0,0.61,2.09,0.08
2025-10-09 11:46:00,6,0.43,0.09,0.18,0.16,0.18,0,0
2025-10-09 11:47:00,4.59,0,1.6,0.14,0.48,0,0,0
2025-10-09 11:48:00,5.8,0,0.2,0,0,1.13,0.05,0
2025-10-09 11:49:00,5.88,0,0.11,0,0,2.23,0.75,0
2025-10-09 11:50:00,5.93,0.18,0.59,1.26,0,0.12,0,0
2025-10-09 11:51:00,5.54,0.05,0,0.12,0.14,0.71,0,1.99
2025-10-09 11:52:00,5.02,5.22,0,1.27,0.65,0,0.23,0
2025-10-09 11:53:00,4.9,5.63,0.82,0.92,0.66,1.65,1.16,0
2025-10-09 11:54:00,5.12,5.37,0,0,1.26,0,0.27,0
2025-10-09 11:55:00,3.65,1.29,0.13,0.06,0,0,5.14,0
2025-10-09 11:56:00,5.98,5.96,0.67,0,0,0,4.08,0
2025-10-09 11:57:00,6,4.44,0.77,0.11,0,0.08,1.74,0.57
2025-10-09 11:58:00,5.9,6,0,0.1,0,1.12,0,0
2025-10-09 11:59:00,5.89,5.95,0.34,0.21,0,0,0,0
2025-10-09 12:00:00,5.78,6,0,0.13,0,0.21,0,0.55
2025-10-09 12:01:00,5.58,4.54,0,0.05,0,0,1.4,0
2025-10-09 12:02:00,2.98,5.57,0.68,0,0,0,0,0.93
2025-10-09 12:03:00,5.66,5.46,2.32,1.62,0,0,0.24,3.44
2025-10-09 12:04:00,5.84,5.59,0.19,0.63,0,0,0,2.28
2025-10-09 12:05:00,5.76,5.88,0.09,0,0,0,0,4.4
2025-10-09 12:06:00,5.26,2.19,0.05,0.2,0,0,0,4.61
2025-10-09 12:07:00,5.46,4.03,0,0,0,0,0,3.52
2025-10-09 12:08:00,5.14,2.22,0.06,0.09,0,0.16,0.76,1.88
2025-10-09 12:09:00,4.32,0.34,0.14,0,0.06,0,0,4.84
2025-10-09 12:10:00,3.76,0,0.19,0,0,0,0,4.29
2025-10-09 12:11:00,2.34,0.2,2.08,0,0,0,0,1.9
2025-10-09 12:12:00,3,0.2,0.26,0,0,0,0.12,2.99
2025-10-09 12:13:00,2.47,0.07,0,0.53,0.27,0.17,0,3.62
2025-10-09 12:14:00,1.23,0,0,0,0,0.06,0,2.85
2025-10-09 12:15:00,1.54,0.41,0.89,0.79,0,0,2.37,0.81
2025-10-09 12:16:00,2.01,0.69,0,0.77,0,0,0,0
2025-10-09 12:17:00,1.75,0,0.03,0.52,0,0,0,0.14
2025-10-09 12:18:00,3.14,0,0.93,0.25,1.38,0,0.88,0
2025-10-09 12:19:00,2.62,0,0,0,1.78,0,0.18,1.39
2025-10-09 12:20:00,2.72,0,0,0,0,0.16,0.12,2.13
2025-10-09 12:21:00,1.92,1.83,0.63,0,0,0.31,0.4,0.04
2025-10-09 12:22:00,3.04,0.8,0,0,0,0,0.57,0
2025-10-09 12:23:00,0.18,0.65,0.48,0,0.06,0.69,0,0
2025-10-09 12:24:00,0.14,0,0,0,0,0,0.11,0.25
2025-10-09 12:25:00,0.13,0.36,0,0,0.49,0.58,2.01,0.54
2025-10-09 12:26:00,0.43,0,0,0.37,0,3.3,3.52,0.43
2025-10-09 12:27:00,0.2,0.22,0,0.14,0,4.63,1.42,0
2025-10-09 12:28:00,0.35,2.2,0,0.29,1.05,5.98,3.24,0
2025-10-09 12:29:00,2.67,1.23,0,0,0,5.61,0.97,0.26
2025-10-09 12:30:00,0.88,0,0,0.17,0,1.7,3.89,0.11
2025-10-09 12:31:00,1.95,0,0,0.19,0.14,5.32,4.44,0
2025-10-09 12:32:00,0.27,0.41,0.3,0.43,0.31,5.44,5.26,0
2025-10-09 12:33:00,0,0,1.31,0.05,0,5.68,5.16,1.24
2025-10-09 12:34:00,0,0.69,0.09,0.06,0.24,4.75,4.37,2.18
2025-10-09 12:35:00,0,0.52,0,0,0.17,3.82,5.48,0
2025-10-09 12:36:00,0,1.3,2.99,0.46,0.59,4.68,5.98,0
2025-10-09 12:37:00,0,0,1.31,0,0,6,5.91,0.36
2025-10-09 12:38:00,0,0.16,0.99,0,0,6,5.33,0.97
2025-10-09 12:39:00,1.89,0.67,0.34,0.34,0.28,6,6,0
2025-10-09 12:40:00,0,0,0,0,0,5.68,5.04,0.36
2025-10-09 12:41:00,0.35,0,0.09,0.08,0.34,4.83,2.17,0.01
2025-10-09 12:42:00,1.16,0.59,0,0.88,0,5.25,5.01,0.16
2025-10-09 12:43:00,4.29,0,0.01,0.17,0,5.97,5.35,0
2025-10-09 12:44:00,0.28,0.15,1.13,0.39,0,6,4.73,0.46
2025-10-09 12:45:00,0.11,0,2.18,0.3,1.15,5.88,4.15,0
2025-10-09 12:46:00,0,0.15,0.01,0,4.89,5.11,1.23,0.69
2025-10-09 12:47:00,0.53,0,0.83,0,4.58,5.78,1.66,1.32
2025-10-09 12:48:00,0,0,0,0,4.74,6,1.34,0
2025-10-09 12:49:00,0.14,0,0,0.14,4.51,6,1.71,0
2025-10-09 12:50:00,0,0,1.52,0,4.97,5.82,2.77,0.33
2025-10-09 12:51:00,0,3.11,1.09,0.49,4.15,5.12,5.96,0.09
