	dmso	drug
0	88.94047619047619	72.22619047619048
1	64.79761904761905	136.29761904761904
2	67.10714285714286	81.77380952380952
3	91.94047619047619	36.75
4	62.916666666666664	42.833333333333336
5	252.82142857142858	101.46428571428571
6	74.88095238095238	167.82142857142858
7	222.71428571428572	95.4047619047619
8	72.27380952380952	139.52380952380952
9	104.45238095238095	96.16666666666667
10	58.29761904761905	59.107142857142854
11	202.0595238095238	137.38095238095238
12	45.67857142857143	166.9404761904762
13		38.61904761904762
14		123.0
15		176.85714285714286
16		80.08333333333333
17		104.82142857142857
18		152.58333333333334
19		105.27380952380952
20		182.1904761904762
21		133.02380952380952
