	dmso	drug
0	33.85	20.133333333333333
1	25.816666666666666	86.55
2	21.766666666666666	32.93333333333333
3	21.0	61.61666666666667
4	18.983333333333334	33.833333333333336
5	41.583333333333336	23.0
6	61.5	48.833333333333336
7	34.483333333333334	49.78333333333333
8	55.78333333333333	19.816666666666666
9	129.91666666666666	21.633333333333333
10	64.85	40.333333333333336
11	20.516666666666666	80.15
12	48.916666666666664	46.75
13	77.53333333333333	66.93333333333334
14	33.61666666666667	19.116666666666667
15	72.3	28.816666666666666
16	87.5	19.833333333333332
17	44.75	28.8
18	46.083333333333336	21.516666666666666
19	26.983333333333334	
20	28.516666666666666	
21	26.216666666666665	
