	dmso	drug
0	480.0	195.32835820895522
1	391.05970149253733	756.1940298507462
2	225.98507462686567	444.74626865671644
3	399.86567164179104	353.43283582089555
4	221.83582089552237	238.50746268656715
5	583.9701492537314	287.2835820895522
6	314.9850746268657	506.43283582089555
7	232.02985074626866	309.5820895522388
8	716.3283582089553	256.92537313432837
9	419.95522388059703	220.73134328358208
10	527.2835820895523	401.7014925373134
11	144.44776119402985	643.2089552238806
12	438.7164179104478	397.4925373134328
13	354.5820895522388	339.4179104477612
14	462.5223880597015	136.6865671641791
15	482.65671641791045	253.17910447761193
16	487.82089552238807	284.55223880597015
17	760.6119402985074	278.2985074626866
18	299.04477611940297	147.88059701492537
19	209.0597014925373	
20	297.7313432835821	
21	232.29850746268656	
