	dmso	drug
0	736.6428571428571	216.64285714285714
1	517.2142857142857	1085.642857142857
2	271.7857142857143	802.8571428571429
3	589.9285714285714	414.07142857142856
4	148.0	293.64285714285717
5	722.7857142857143	580.3571428571429
6	82.5	370.2142857142857
7	294.7142857142857	607.7857142857143
8	557.0	299.2142857142857
9	207.92857142857142	291.7857142857143
10	693.1428571428571	504.0
11	113.57142857142857	864.7857142857143
12	506.07142857142856	487.2142857142857
13	578.0714285714286	151.14285714285714
14	826.3571428571429	128.64285714285714
15	423.07142857142856	303.35714285714283
16	411.0	140.14285714285714
17	917.4285714285714	329.57142857142856
18	173.14285714285714	81.85714285714286
19	172.85714285714286	
20	257.2142857142857	
21	297.2857142857143	
