	dmso-het	drug-het
0	123.4905787830724	168.7581468800461
1	170.8394689379345	184.7219368464287
2	150.0933719430687	181.97778641640144
3	164.47748870455445	199.43012077727406
4	177.19548175063053	258.2478218033945
5	167.577145866872	279.42345264405975
6	153.7850908090793	184.3476003875926
7	221.61368875072955	237.22941389886125
8	249.9951694920078	216.94853113781582
9	218.16513398827573	264.2625214543864
10	227.3127885683466	230.79806434207387
11	203.22720833103153	
12	306.1788062208131	
13	322.7600030345177	
14	263.8744889238625	
