	dmso-het	drug-het
0	5719.057105240184	15644.324680705597
1	10285.096145479654	11130.350172719975
2	15304.420416730281	3212.210073735688
3	5397.4416543552525	14556.239065749769
4	5383.1277808157465	1732.297918466234
5	10927.033897408986	8122.579699183652
6	6465.2688558059035	47279.21159398399
7	62574.86510734766	4972.026896351516
8	2513.17810124057	2685.2063164866136
9	3030.4251238706006	2861.018756895462
10	3707.3537406850933	6043.075457010504
11	6828.814183224344	
12	5307.9599208735	
13	2455.5608527870986	
14	7013.9480346400605	
