	dmso-het	drug-het
0	377.2857142857143	809.2857142857143
1	409.14285714285717	517.4285714285714
2	727.2857142857143	1191.857142857143
3	1121.2857142857142	460.85714285714283
4	451.0	1028.857142857143
5	405.7142857142857	1755.5714285714287
6	639.0	243.85714285714286
7	157.85714285714286	1005.1428571428571
8	1033.7142857142858	373.85714285714283
9	1563.2857142857142	1500.4285714285713
10	300.42857142857144	693.2857142857143
11	210.57142857142858	
12	608.8571428571429	
13	1275.0	
14	1857.857142857143	
