	dmso-het	drug-het
0	0.17088796660328692	0.2504404365537138
1	0.40827749241890493	0.24078840385583986
2	0.23218305492558847	0.39023779967045785
3	0.42511561313901713	0.22070557081750375
4	0.24538975399597257	0.7242001179075158
5	0.3230257943218577	0.5206047897570524
6	0.1362658120541334	0.29754321609070855
7	0.49883165694943576	0.30157034190750703
8	0.7643448524626543	0.5161206487580181
9	0.4848280470326101	0.35170423397543465
10	0.8070759323698453	0.29160699638973275
11	0.26774827446137955	
12	0.2650165566960006	
13	0.9381404694732076	
14	0.7568463302311876	
