	dmso	drug
0	867.2142857142857	727.1428571428571
1	2509.0	469.0
2	1037.2857142857142	1537.7142857142858
3	94.92857142857143	666.5
4	1294.0	1524.9285714285713
5	764.5	694.7857142857143
6	1425.9285714285713	284.42857142857144
7	638.7142857142857	542.6428571428571
8	1290.9285714285713	807.3571428571429
9	480.5	1405.0
10	759.3571428571429	1070.857142857143
11	1383.2857142857142	879.2142857142857
12		1100.2857142857142
13		2262.0714285714284
14		1093.0714285714287
15		1860.642857142857
16		1954.4285714285713
17		2708.8571428571427
18		1117.0714285714287
19		1334.7857142857142
20		977.7142857142857
21		1228.7142857142858
