,Start Time: ,2025-10-16 08:00:00, End Time:,2025-10-18 08:00:00,,,,
2025-10-16 09:11:00,5.08,0.07,5,0,0.69,2.48,1.51,0.42
2025-10-16 09:12:00,3.92,0,5.11,0.07,0.61,0,2.85,0
2025-10-16 09:13:00,4.36,1.62,4.62,0.23,0.3,0,1.34,0.45
2025-10-16 09:14:00,1.47,4.87,4.82,0,0.83,2.33,1.71,1.76
2025-10-16 09:15:00,0.3,3.36,3.96,0.54,1.75,5.46,1.28,0
2025-10-16 09:16:00,0.13,2.49,2.13,0,5.95,2.49,2.05,0.06
2025-10-16 09:17:00,0,2.69,4.02,0.36,5.5,1.3,0.96,0
2025-10-16 09:18:00,0.72,4,4.18,1.3,1.17,3.57,1.25,1.61
2025-10-16 09:19:00,0,4.42,5.63,0,0,4.77,1.12,0
2025-10-16 09:20:00,0,4.05,2.13,0,0.63,1.89,0.57,0.13
2025-10-16 09:21:00,0.59,5.62,0.55,0.14,0.14,2.33,0,0
2025-10-16 09:22:00,0.7,6,0.74,0,0,1.63,0.14,0.16
2025-10-16 09:23:00,0,3.46,3.45,0.84,0,1.47,0.17,0
2025-10-16 09:24:00,0,5.46,1.3,0.84,0.09,0.4,0,0.27
2025-10-16 09:25:00,0,4.89,3.15,0.98,0,0,0,0
2025-10-16 09:26:00,0.73,4.89,3.45,0,1.23,0.56,0.18,0
2025-10-16 09:27:00,0.08,4.82,0.32,0,0.22,1,0.29,0
2025-10-16 09:28:00,0,4.23,0.24,0,0.22,0.05,0.11,0
2025-10-16 09:29:00,0.3,5.07,0.31,0,1.38,0.63,0,0
2025-10-16 09:30:00,0,2.57,0.09,0.21,0.66,0.05,0.3,0
2025-10-16 09:31:00,0,4.71,0.22,1.09,0.05,0,1.09,0.15
2025-10-16 09:32:00,0,4.73,0.22,0.97,0.18,0.74,0,0.27
2025-10-16 09:33:00,1.18,2.81,0,0.85,0.89,0,0,0
2025-10-16 09:34:00,0,0.43,0,0.29,0.04,0,0,0.31
2025-10-16 09:35:00,0.32,0.25,0,0,0.34,0,0.1,0
2025-10-16 09:36:00,0.41,0,0.31,0,0.79,0,0.04,0
2025-10-16 09:37:00,0.14,0,0.64,0.44,0,0,0.34,0
2025-10-16 09:38:00,0,0.72,0.41,0.16,1.38,0.19,0.43,0.64
2025-10-16 09:39:00,0.86,0,0.41,0,1.33,0.24,0,0.46
2025-10-16 09:40:00,0,0,0,0.29,0,0.06,0,0.61
2025-10-16 09:41:00,0.6,2.03,0,0,0,0.13,0.09,1.42
2025-10-16 09:42:00,0.22,0.38,0.26,0.1,0,1.29,0,3.99
2025-10-16 09:43:00,1.41,0,1.44,0,0,0.56,0.15,2.19
2025-10-16 09:44:00,1.13,0,0,0.03,1.44,0.31,0,3.5
2025-10-16 09:45:00,0,0.27,0.08,1.36,0,0.09,0.11,4.51
2025-10-16 09:46:00,3.58,0.87,0,5.28,0.2,0,0.07,2.67
2025-10-16 09:47:00,0.41,0.71,0.02,3.37,0,0.38,0,1.7
2025-10-16 09:48:00,0.38,0,0.28,3.07,0.12,0.34,0,0.08
2025-10-16 09:49:00,0.22,0,0.22,4.79,0.63,0,0.36,0
2025-10-16 09:50:00,0.07,0.98,0.07,5.07,0.48,1.37,0,0
2025-10-16 09:51:00,0,0,0,4.29,1.01,3.29,0,0
2025-10-16 09:52:00,0.09,0.5,0,4.5,0.18,2.91,0,0
2025-10-16 09:53:00,0,0,0,4.54,0,2.85,0,0
2025-10-16 09:54:00,0,1.02,0,2.1,0.16,0.39,0.07,0
2025-10-16 09:55:00,0.71,0.88,0.61,1.56,0.31,0,0.36,0
2025-10-16 09:56:00,0.17,0.9,0.23,2.98,0.24,0,0,0.42
2025-10-16 09:57:00,0,0,0,3.61,0,0.37,1.25,0.27
2025-10-16 09:58:00,0,0.27,0.26,0,0.74,0,0.24,0
2025-10-16 09:59:00,0,0,0,0,5,0,0.03,0
2025-10-16 10:00:00,0.22,0,0.11,0,1.17,0,0,0
2025-10-16 10:01:00,0.24,1.36,0.5,0,1.18,0,1.6,0
2025-10-16 10:02:00,0,0,0.24,0,0.62,0,0,0
2025-10-16 10:03:00,0,1.05,2.55,0.23,5.4,0,0,1.65
2025-10-16 10:04:00,0.2,0,4.04,0,2.1,0.65,0,1.13
2025-10-16 10:05:00,0,0.55,1.02,0.14,3.16,0,2.79,0
2025-10-16 10:06:00,0,0,0,0,4.76,1.06,0.71,0
2025-10-16 10:07:00,0.17,0.01,0.23,0.31,2.83,1.09,0.77,0.12
2025-10-16 10:08:00,0.1,0.28,0,1.19,5.45,0.56,0.71,0
2025-10-16 10:09:00,0.23,0.03,0,0,5.17,0.81,1.86,0
2025-10-16 10:10:00,0,0.14,0,0.08,5.43,0,0.23,0
2025-10-16 10:11:00,1.09,0,0.11,0.05,4.81,0,0.09,0.1
2025-10-16 10:12:00,4.18,0.21,0,0,5.52,0.49,1.22,0.24
2025-10-16 10:13:00,0.82,0.08,0,0.17,2.12,0,0,0.19
2025-10-16 10:14:00,0,0,1.71,0.62,3.57,0.11,0,0
2025-10-16 10:15:00,0,4.3,0,0,4.91,0.25,0.12,0
2025-10-16 10:16:00,0,2.07,0,0.72,4.14,0,0,0
2025-10-16 10:17:00,0,2.71,0.83,0,5.79,0.28,0.46,0
2025-10-16 10:18:00,0.03,3.18,0,0.75,5.67,0,0.04,0
2025-10-16 10:19:00,0.63,2.33,0.95,2.9,6,0,0,0
2025-10-16 10:20:00,0,0.92,0.05,2.55,4.1,0.29,0,0.09
2025-10-16 10:21:00,0,2.35,0.09,4.11,5.9,0.4,0.01,0.27
2025-10-16 10:22:00,0,4.59,0.14,0,6,0,0.15,0.68
2025-10-16 10:23:00,1.65,6,0.27,0,5.77,0.2,0,0.52
2025-10-16 10:24:00,0.14,5.9,0,0,5.96,0.23,0.12,1.68
2025-10-16 10:25:00,0,5.87,0,0.22,5.77,1.23,0,3.19
2025-10-16 10:26:00,0.16,5.74,0.14,0,5.44,0,0.12,5.44
2025-10-16 10:27:00,0,5.88,0,0.11,5.97,0.78,0,1.36
2025-10-16 10:28:00,0.68,4.73,0,0.07,5.49,0.64,0,1.75
2025-10-16 10:29:00,0.32,4.45,0.07,1.48,5.42,0.52,0,0.97
2025-10-16 10:30:00,2.98,5.59,0.22,0.81,1.93,0.33,0,1.5
2025-10-16 10:31:00,3.93,3.57,1.52,1,1,0.37,0,1.11
2025-10-16 10:32:00,2.72,3.04,0,0.7,2.2,0,0.19,0.21
2025-10-16 10:33:00,2.29,1.9,0,0.44,0.45,0.17,0,0.1
2025-10-16 10:34:00,4.55,3.6,0.1,0.22,0,0.41,0.04,0.08
2025-10-16 10:35:00,5.21,0.44,0,0.09,0,4.7,0.05,0
2025-10-16 10:36:00,3.9,0.08,0,0.26,0.43,3.78,0,0.51
2025-10-16 10:37:00,2.68,0.6,0.01,0.48,0,4.7,0.07,0
2025-10-16 10:38:00,5.33,0.58,0.31,0.66,0,3.57,0.14,0
2025-10-16 10:39:00,5.66,0,0,0,0,1.62,0.66,0
2025-10-16 10:40:00,5.19,0.65,0,1.6,0.21,2.49,0,0.45
2025-10-16 10:41:00,0.28,0,0,2.85,0.55,2.18,0,0
2025-10-16 10:42:00,0.26,0.13,0,1.11,0.64,1.17,1.58,0
2025-10-16 10:43:00,0,0.18,0.34,0.18,0,4.39,0,0
2025-10-16 10:44:00,0,0.49,0.09,0.12,0,5.69,0,0
2025-10-16 10:45:00,0.54,0.1,0,0,0.18,5.74,0,0
2025-10-16 10:46:00,0,0.75,0.06,1.74,0,4.54,0.2,0
2025-10-16 10:47:00,0,0.81,0,1.39,0,2,0,0
2025-10-16 10:48:00,4.35,0.13,0,0,1.11,2.73,0,0
2025-10-16 10:49:00,0.73,0,0,1.33,0,1.88,0.11,0.32
2025-10-16 10:50:00,0.38,1.9,1.04,2.15,0.66,5.43,0.27,0
2025-10-16 10:51:00,3.83,0.14,4.12,2.06,1.23,4.06,0.43,0
2025-10-16 10:52:00,4.32,0,2.43,0.12,0.2,5.25,0.06,0
2025-10-16 10:53:00,4.77,0,1.78,0.3,0.76,5.38,0,0.31
2025-10-16 10:54:00,5.9,0,0.91,0.38,0.47,5.09,0.1,0
2025-10-16 10:55:00,5.61,1.03,1.79,0.28,0,4.41,1.54,0.5
2025-10-16 10:56:00,5.13,0,2.54,0.56,0,4.71,0,0.05
2025-10-16 10:57:00,5.21,1.05,0.53,0,1.5,4.22,0,0
2025-10-16 10:58:00,5.37,0.25,0.44,0.81,0.4,4.67,0.56,0
2025-10-16 10:59:00,5.71,1.66,1.49,0.08,0,4.71,1.97,0
2025-10-16 11:00:00,5.03,1.36,3.25,0.61,0,3.41,1.06,0
2025-10-16 11:01:00,5.7,0.98,3.29,0.08,0,4.58,1.47,0
2025-10-16 11:02:00,5.12,0.23,4.87,0.7,0,4.85,0.14,0
2025-10-16 11:03:00,3.34,0,2.74,0,0,5.91,2.12,0
2025-10-16 11:04:00,5.44,1.28,3.15,0.58,0.75,3.08,3.8,0
2025-10-16 11:05:00,6,0,4.28,0.57,0,3.69,1.54,0
2025-10-16 11:06:00,6,0,5.19,0.36,0,4.6,1.09,0.06
2025-10-16 11:07:00,5.85,0.99,2.64,3.25,0.46,6,2.63,0
2025-10-16 11:08:00,5.81,0.41,3.24,2.29,0,3.99,1.87,0
2025-10-16 11:09:00,5.91,0.46,5.61,2.39,2,3.26,3.33,0
2025-10-16 11:10:00,5.33,0.51,4.48,5.73,0.7,5.04,3.52,0
2025-10-16 11:11:00,5.97,0.51,4.95,3.33,0.1,4.47,5.34,0
2025-10-16 11:12:00,6,1.88,3.19,5.03,0.57,5.26,2.25,0
2025-10-16 11:13:00,5.97,0.24,5.29,5.8,0,4.35,4.02,2.12
2025-10-16 11:14:00,4.71,4.52,3.34,3.64,0,4.96,1.93,0.9
2025-10-16 11:15:00,4.09,4.88,4.54,4.5,0.52,5.73,3.83,0
2025-10-16 11:16:00,5.26,3.13,4.98,4.83,1.82,5.72,1.35,0.24
2025-10-16 11:17:00,2.45,0.37,4.13,3.16,0,5.29,4.58,0
2025-10-16 11:18:00,3.05,0,1.32,3.37,0,5.72,5.3,0
2025-10-16 11:19:00,4.14,0,3.47,3.54,0,1.4,5.56,0
2025-10-16 11:20:00,5.91,0,0.31,3.98,0,2.35,4.81,0.02
2025-10-16 11:21:00,3.45,0,0.76,4.87,0.58,5.31,4.22,0.93
2025-10-16 11:22:00,1.28,0.71,1.16,3.93,0,3.48,5.73,2.28
2025-10-16 11:23:00,2.46,1.2,5.33,0.41,0,4.63,5.03,0
2025-10-16 11:24:00,2.96,0.13,4.28,0,0.55,3.18,5.97,0
2025-10-16 11:25:00,1.54,0.39,5.4,0.08,0,2.07,4.78,0.31
2025-10-16 11:26:00,0,0,5.29,0.05,1.51,2.85,3.79,0
2025-10-16 11:27:00,0,0.25,6,0.05,0.34,3.49,0.65,0.41
2025-10-16 11:28:00,0,0.95,1.99,0.05,2.41,1.9,3.58,0
2025-10-16 11:29:00,0,0.31,5.25,0,1,3.47,4.63,0.42
2025-10-16 11:30:00,0.75,0,5.15,0,3.63,4.29,4.79,0.21
2025-10-16 11:31:00,0,0,4.91,0.69,5.8,3.09,5.04,0
2025-10-16 11:32:00,0,0.68,3.39,1.92,5.84,0.17,4.84,0
2025-10-16 11:33:00,0,0.47,4.81,0,5.2,0,3.91,0.86
2025-10-16 11:34:00,0.45,0,5.53,0,4.14,0,1.52,0.5
2025-10-16 11:35:00,0,0,2.33,0,4.39,0.46,0.35,1.32
2025-10-16 11:36:00,1.08,0.14,2.67,0.11,0.08,0,0.03,0.9
2025-10-16 11:37:00,0.98,0.7,3.17,0,0,0,0.92,2.49
2025-10-16 11:38:00,1.21,0.21,1.02,0.3,0.33,0.11,0.43,1.8
2025-10-16 11:39:00,0.66,0,1.77,1.43,0.11,0.69,1.44,2.11
2025-10-16 11:40:00,0.11,0.43,2.26,0.09,0,0.08,1.32,2.03
2025-10-16 11:41:00,0,0.04,2.44,0.76,0,0,0.86,3.3
2025-10-16 11:42:00,0,1.2,1.72,0.3,0,0,1.04,3.72
2025-10-16 11:43:00,0.5,2.14,2.42,0,0.07,0.11,0.76,2.34
2025-10-16 11:44:00,0,1.68,1.03,0.22,1.26,0.11,0.17,1.64
2025-10-16 11:45:00,0,5.3,0.83,0,0.14,1.05,0,0.29
2025-10-16 11:46:00,0,4.31,2.66,0,0,0,0,0
2025-10-16 11:47:00,0,3.27,1.2,0,0,0,0,0
2025-10-16 11:48:00,0,3.76,0.16,1.33,0.11,0.41,1.6,0.54
2025-10-16 11:49:00,0.71,5.49,0,1.7,0,1.34,0,0
2025-10-16 11:50:00,0,5.15,0.51,0.25,1.32,0.72,0,0
2025-10-16 11:51:00,0,5.97,0.12,0,0.2,0.21,0.18,0
2025-10-16 11:52:00,0,5.76,0.04,0.26,0.18,0,0.73,0
2025-10-16 11:53:00,0,3.69,0.2,0.5,0.18,0.35,0.72,0.59
2025-10-16 11:54:00,0,5.52,0,0,0,0,0,0.11
2025-10-16 11:55:00,0,5.67,0,0.08,0.66,0,0,0.07
2025-10-16 11:56:00,2.79,4.73,0,0.85,0,0,0,0
2025-10-16 11:57:00,0.16,3.54,0.19,0.5,0.24,0.56,0.07,0
2025-10-16 11:58:00,0.13,1.24,0.4,0.2,0.06,0,0.71,0
2025-10-16 11:59:00,0.08,4.76,0,0,0.48,0,0.86,0.15
2025-10-16 12:00:00,1.39,4.88,0.05,0.99,1.37,1.69,0,0
2025-10-16 12:01:00,0.98,4.6,0,2.84,0.3,0,0.1,0.09
2025-10-16 12:02:00,0,4.67,0,4.13,0.25,0.14,0.3,0.5
2025-10-16 12:03:00,0,4.82,0.18,5.03,0,0,2.24,1.84
2025-10-16 12:04:00,0,5.14,0,2.3,2.42,0,0.2,4.7
2025-10-16 12:05:00,0.26,4.72,0,3.4,3.14,0.45,0,5.61
2025-10-16 12:06:00,0,4.22,0,4.85,4.18,0.34,0,1.77
2025-10-16 12:07:00,0,3.24,0.13,0.79,5.07,0,0,0.67
2025-10-16 12:08:00,0,4.02,0.07,1.31,4.01,0.14,0.18,2.06
2025-10-16 12:09:00,0.27,0,1.13,0.37,1.89,0.14,0,1.15
2025-10-16 12:10:00,0,0,0.13,0.38,2.89,0.4,0,3.12
2025-10-16 12:11:00,0.17,0,0.11,0.19,0.14,0,0.69,3.3
2025-10-16 12:12:00,0,0.18,0,0.01,0.49,0,0,5.78
2025-10-16 12:13:00,0,0.87,0,0.6,0,0.26,0.24,5.28
2025-10-16 12:14:00,0,1.12,0,0,0,0.91,0.28,4.72
2025-10-16 12:15:00,0.52,0,0.15,0.07,0,0.19,0,5.59
2025-10-16 12:16:00,0.25,0,0.07,4.39,0.57,0,0,5.39
2025-10-16 12:17:00,0,0.1,0,1.88,0.66,0,0.23,4.55
2025-10-16 12:18:00,0,0.34,0.01,0.08,0.41,0.82,1.11,3.5
2025-10-16 12:19:00,0,0,1.02,0,0,0,1.31,5.68
2025-10-16 12:20:00,0,0,0,0.7,0,0,0,5.55
2025-10-16 12:21:00,0.44,0.59,0,2.12,0,0.5,0,5.45
2025-10-16 12:22:00,3,0.99,0.7,0.18,0.83,0.23,0,4.57
2025-10-16 12:23:00,1.5,0,1.54,0.1,0,1.97,3.76,2.51
2025-10-16 12:24:00,1.97,0,0.31,1.4,2.19,0,1.08,5.81
2025-10-16 12:25:00,3.79,0.55,0,1.36,2.16,0.12,0,4.63
2025-10-16 12:26:00,3.35,0,0,0,0.53,0,1.1,5.69
2025-10-16 12:27:00,2.64,0,0.72,0.42,0.02,0,0,5.22
2025-10-16 12:28:00,1.28,0,0,0,0.92,0.37,1.25,4.73
2025-10-16 12:29:00,0.12,0,0.14,0.28,1.98,0,0,6
2025-10-16 12:30:00,0,0,0,0,0.5,0,0,5.73
2025-10-16 12:31:00,0.33,0,0,0,0,2.93,0.41,5.88
2025-10-16 12:32:00,0.7,0.65,0,0.37,0.49,1.93,0.62,5.97
2025-10-16 12:33:00,0,0.05,0,0.13,0.44,2.79,0.37,4.61
2025-10-16 12:34:00,0,0,0,1.27,0.4,2.77,0,3.84
2025-10-16 12:35:00,0.85,0.93,0,1.02,3.63,5.97,0,4.46
2025-10-16 12:36:00,0,0,0.99,0.86,0.17,4.21,0,4.43
2025-10-16 12:37:00,0,0,0.53,0,0,5.22,0.05,2.31
2025-10-16 12:38:00,0,0.09,0,0,0.21,6,0,1.91
2025-10-16 12:39:00,0,0.6,0,0.6,0,5.88,0,2.67
2025-10-16 12:40:00,0.51,0.02,0.3,0.2,0.15,5.65,0,2.43
2025-10-16 12:41:00,0.67,0.44,0,1.44,0,2.45,0,1.61
2025-10-16 12:42:00,0.05,0.55,0,0.4,0,1.67,0.32,0.38
2025-10-16 12:43:00,0.21,0.84,0.36,0.45,0,1.27,0.97,0.52
2025-10-16 12:44:00,0,0.84,2.28,1.3,0.98,4.19,0,0.11
2025-10-16 12:45:00,0,0,3.76,0.45,0.65,5.32,0.07,0
2025-10-16 12:46:00,0.13,0,4.38,0.06,0,4.65,0.1,0
2025-10-16 12:47:00,0,0,0.11,3.29,0,4.57,0,0.38
2025-10-16 12:48:00,0,0,0,0.98,0,4.25,0,0.27
2025-10-16 12:49:00,0,1.34,0,0,2.64,0.97,0.5,0
2025-10-16 12:50:00,0,0,0,0.33,3.07,0,4.11,0.12
2025-10-16 12:51:00,0,0,0,0.66,0.62,0.62,1.75,0
2025-10-16 12:52:00,1.97,0.34,0.68,3.31,1.18,0.15,0,0
2025-10-16 12:53:00,0.4,0,0.16,3.49,4.61,1.17,0.26,0.39
2025-10-16 12:54:00,0,0,0,5.7,3.83,1.34,3.43,0
2025-10-16 12:55:00,0.08,1.79,0,3.92,5.27,0.61,0.95,0.27
2025-10-16 12:56:00,1.77,0,0.01,3.7,5.35,0.16,2.03,0
2025-10-16 12:57:00,0.31,0.02,0.19,4.88,4.3,0,1.29,0.22
2025-10-16 12:58:00,0.43,1.45,0,3.94,5.45,0,4.64,0
2025-10-16 12:59:00,0.29,0.22,0.1,5.46,5.68,1.07,4.29,0
2025-10-16 13:00:00,0.25,0,0.04,5.51,3.94,2.14,4.62,0.4
2025-10-16 13:01:00,0.05,0.45,0.23,4.87,4.99,0.12,3.03,0.45
2025-10-16 13:02:00,0,2.66,0,3.92,4.82,0,3.55,0
2025-10-16 13:03:00,0,0,0,6,5.74,0,4.92,0
2025-10-16 13:04:00,0.19,1.66,0,4.11,6,0.23,1.9,0.65
2025-10-16 13:05:00,0,0,0.03,5.72,4.47,0.06,1.78,1.12
2025-10-16 13:06:00,0.75,0,0.31,6,3.37,0,1.94,0
2025-10-16 13:07:00,0,0,0,4.49,5.24,0.18,0.07,0.85
2025-10-16 13:08:00,0,0.18,0.08,1.93,5.22,0,0,0
2025-10-16 13:09:00,0,0.32,0,1.63,4.1,0.97,0,0.43
2025-10-16 13:10:00,0.53,2.17,0,3.53,4.36,0,0,2.83
2025-10-16 13:11:00,0,0,0.04,5.68,6,0.52,0.08,0.6
2025-10-16 13:12:00,0,0.09,0.06,3.99,5.98,0,0,0.33
2025-10-16 13:13:00,0,0.61,2.92,3.27,5.66,0.31,0,0.54
2025-10-16 13:14:00,0.48,0.93,0,6,5.45,0,0,0
2025-10-16 13:15:00,0,0,0.08,6,4.47,0.15,0,0
2025-10-16 13:16:00,0,0,0,6,1.56,0.99,0,0.57
2025-10-16 13:17:00,0.08,0,0.41,5.22,0.94,0.53,0,0.88
2025-10-16 13:18:00,0.13,0.22,0,5.45,1.14,0.76,0.32,0.13
2025-10-16 13:19:00,0,0,0,6,0.35,1.21,0.14,4.06
2025-10-16 13:20:00,0.79,0.99,0,5.72,0.87,0.32,0.27,4.15
2025-10-16 13:21:00,0,2.02,0.06,2.42,1.65,1.15,0,2.11
2025-10-16 13:22:00,0.12,0,0.25,5.94,2.36,0,0,5.06
2025-10-16 13:23:00,0,0,0.16,4.99,0,0,0,0.84
2025-10-16 13:24:00,0,0.51,0.17,5.49,2.49,0,0.19,0
2025-10-16 13:25:00,2.35,0.19,0,5.75,3.35,0,0.12,0
2025-10-16 13:26:00,1,0,0,6,2.11,0.23,0.25,0
2025-10-16 13:27:00,0.38,0.27,1.4,5.84,3.72,0.45,0.12,0
2025-10-16 13:28:00,0,2.43,0,2.76,0.9,0.06,0.62,0
2025-10-16 13:29:00,0,1.77,0,5.72,0.51,0.77,0,0.58
2025-10-16 13:30:00,0,0,0,5.73,0.36,0.64,0.05,0
2025-10-16 13:31:00,0.56,0,0.07,5.91,0.11,0.52,0,0.11
2025-10-16 13:32:00,0.15,0,0,6,0,0,0,0.51
2025-10-16 13:33:00,0,0,0,5.86,1.08,0,0.01,0
2025-10-16 13:34:00,1.5,0,0.12,5.76,0,0.53,0.07,0
2025-10-16 13:35:00,1.67,0,0.22,5.47,0,0,0,0
2025-10-16 13:36:00,2.84,0,0,5.84,0,0.14,0.31,1.09
2025-10-16 13:37:00,2.48,0,0,4.5,0,2,0,0.41
2025-10-16 13:38:00,4.39,0.31,0.11,5.69,0,0.96,0,0.48
2025-10-16 13:39:00,5.6,0.18,0.1,5.38,0.46,0,0.42,4.4
2025-10-16 13:40:00,5.63,0.28,0,6,0.16,0.38,0,4.91
2025-10-16 13:41:00,4.43,0,0,3.29,0,0,0,0.73
2025-10-16 13:42:00,4.59,0,0.22,4.08,0,0.14,0.08,0.77
2025-10-16 13:43:00,3.42,1.12,0.12,5.37,0,0.06,0.37,0
2025-10-16 13:44:00,2.13,0.16,2.67,5.7,0,1.27,0,0
2025-10-16 13:45:00,0.68,0,1.72,5.94,0,0.51,0.27,0
2025-10-16 13:46:00,1.16,0.52,1.03,4.58,0,0.24,0.22,0.46
