	dmso-mut	drug-mut
0	13100.05128060695	63241.958674423935
1	28980.56409775408	7987.236221468257
2	945.4737959164856	40436.55765327535
3	88091.5699560994	23585.910928991638
4	10570.67659038462	23266.19548151074
5	57962.3183039089	4355.342841449435
6	30113.149343427136	42103.94597164696
7	38440.51956156432	19451.48035267648
8	43707.26260684134	13839.33124230449
9	93152.63410862439	9212.779608336707
10	31846.32612634888	41882.77691158117
11	12244.846573355599	5016.383600975702
12	16771.001164580826	
