	dmso-mut	drug-mut
0	229.93246156730413	250.60772428086028
1	242.5651038462479	300.05507403817876
2	345.79647362711063	231.9980947908116
3	354.9224275606504	237.30502673495795
4	251.76417702812503	185.94604376786296
5	247.02496872808788	545.7711865933852
6	120.12682794995224	271.7452140981881
7	203.2568444247865	284.87928642915233
8	304.3326046809728	289.04033461267846
9	458.9236437449107	287.67765743203773
10	212.0430112915822	130.88475862570067
11	322.39193201153137	388.43025117341364
12	304.5260302122334	
