	dmso-mut	drug-mut
0	55.42857142857143	28.857142857142858
1	36.285714285714285	42.57142857142857
2	58.857142857142854	38.285714285714285
3	22.142857142857142	39.714285714285715
4	54.142857142857146	56.857142857142854
5	39.142857142857146	59.714285714285715
6	46.857142857142854	38.42857142857143
7	53.142857142857146	58.285714285714285
8	56.857142857142854	57.42857142857143
9	48.142857142857146	46.142857142857146
10	43.57142857142857	50.57142857142857
11	59.0	56.42857142857143
12	57.285714285714285	
