	dmso-mut	drug-mut
0	1.132394347831276	1.2514882360065325
1	1.4057823305481516	1.024670384356139
2	0.814495799477477	1.2910463865103259
3	1.0966999242594344	1.2808716654532808
4	1.082490130151362	1.2371909546729645
5	1.61294986395065	0.9227383514690228
6	1.3810690035710174	1.300958542930669
7	1.332249791342665	1.5533449112036906
8	1.293306060428082	1.5236052033954153
9	1.580077522402837	1.462030195315231
10	1.5068690946370789	1.3825651312065317
11	1.4226909475296865	1.5971695261562728
12	1.2816663475396617	
