	dmso-mut	drug-mut
0	39398.36826824269	6646.0231563691195
1	14510.616839020686	3999.181712344579
2	904.1102535569646	5928.941449292461
3	10122.03653731629	7851.09010004678
4	6882.940582837538	7256.840436478647
5	5295.221935551044	5959.933635481095
6	23088.565357305404	5934.186448750631
7	16316.377339997256	4114.927780281588
8	22239.563732648185	6112.267174848924
9	6802.749128300237	4450.688919575306
10	13921.499932948374	33536.16193877398
11	3646.8704570884147	3336.695240692148
12	7025.748623535409	
