	dmso-mut	drug-mut
0	197.71468632920147	250.12929940863287
1	251.29758796803463	236.01591961617913
2	213.30285493368697	344.18299206313156
3	373.330225430048	317.7459907366232
4	246.69580644236433	217.68614044217284
5	531.035600214974	307.7793100042404
6	275.6949330315385	353.00179265627173
7	202.8117470513569	277.5333077537632
8	245.7591876359088	266.12592951963177
9	391.0862926804635	380.6599750372357
10	221.92807839738342	241.72653144976064
11	376.2314129228375	380.4255407870322
12	308.6814862786666	
