	dmso	drug
0	286.30645161290323	75.12903225806451
1	194.98387096774192	74.30645161290323
2	148.0	54.79032258064516
3	192.25806451612902	156.38709677419354
4	160.3709677419355	135.74193548387098
5	566.8709677419355	195.32258064516128
6	273.241935483871	152.70967741935485
7	511.38709677419354	450.80645161290323
8	877.8548387096774	258.98387096774195
9	411.0967741935484	675.6290322580645
10	220.82258064516128	216.61290322580646
11	830.8064516129032	305.88709677419354
12	482.33870967741933	257.758064516129
13	673.2903225806451	261.9516129032258
14	470.83870967741933	151.41935483870967
15	494.6290322580645	262.8225806451613
16	446.9516129032258	362.2741935483871
17	640.9516129032259	503.3225806451613
18	343.2903225806452	350.14516129032256
19	763.258064516129	398.5967741935484
20	556.8548387096774	505.3709677419355
21	800.8709677419355	351.0967741935484
22	508.7096774193548	801.7741935483871
23	651.1935483870968	479.5967741935484
24	590.4032258064516	527.4032258064516
25	477.8225806451613	440.4193548387097
26	504.51612903225805	
27	623.3064516129032	
28	455.30645161290323	
