	dmso-mut	drug-mut
0	173.9714742280013	203.47834108138932
1	193.42773986520143	209.77078123161687
2	245.6447448379924	254.75303387094854
3	337.66792313733737	274.60189582923107
4	199.65581428900077	171.95949616130818
5	283.1907086875045	311.0166057943766
6	209.65274242191074	307.28344218174
7	166.9036661035814	222.93992053827316
8	212.00426488507813	209.0999192791431
9	272.98487006394936	249.3411753543795
10	174.04617981089496	182.84783826382025
11	265.9422595215553	272.7520030290874
12	276.3122216744236	
