	dmso-mut	drug-mut
0	173.52527097606543	204.86268738094503
1	206.05379460822354	226.02624896948092
2	233.95577112130846	265.52681916030656
3	276.97688005455007	258.74394411440767
4	219.53757306524906	178.30451557116382
5	311.8366706118749	245.78683828206516
6	206.6417859122822	269.27828136668023
7	168.73387442818037	211.21493009784612
8	188.66166712211827	187.2890184777891
9	236.9531269386817	279.2430363291454
10	157.72427791162963	190.20249620029412
11	260.95703116498584	260.63023223974193
12	253.99813594038542	
