	dmso-mut	drug-mut
0	99647.43367208082	59653.85899969221
1	32065.40768675356	28891.22918690855
2	391231.0656323488	23419.3714730494
3	50267.02695546837	20525.650019809895
4	333641.1409424931	29500.607173917397
5	17340.211781611473	33831.19608555302
6	87227.15402194016	18291.037547299336
7	53951.19340618461	11958.488245085404
8	45461.60308900218	32555.305316756698
9	33193.75278031913	23446.370914106796
10	51496.21191430506	85936.05990767707
11	33394.21386521831	21743.006427672244
12	26211.621750318285	
