	dmso-wt	dmso-mut
0	377.0	712.0
1	146.5	1092.2
2	250.1	212.9
3	467.1	371.5
4	382.0	40.1
5	408.3	986.1
6	275.0	323.8
7	133.3	779.0
8	202.3	289.8
9	1058.4	0.0
10	1425.9	263.1
11	876.3	704.5
12	2528.8	
13	279.7	
