	dmso-wt	dmso-mut
0	859.765625	1191.984375
1	533.453125	935.921875
2	426.921875	485.140625
3	1727.078125	689.390625
4	1221.28125	449.296875
5	598.109375	744.265625
6	441.34375	746.234375
7	489.28125	1707.5
8	651.4375	1313.046875
9	1135.125	0.0
10	1151.9375	678.765625
11	1204.921875	1593.453125
12	1403.6875	
13	550.1875	
