	dmso-wt	dmso-mut
0	0.13300348085312066	0.2456789885324304
1	0.15091095804471646	0.1562822076268905
2	0.14323121853054235	0.2635460586945734
3	0.19829671361113307	0.23147747915617933
4	0.14774425142612296	0.11848842578334555
5	0.217472809897924	0.2898593540330148
6	0.34721893551661703	0.2099708435011059
7	0.1508085990412104	0.16162995030472993
8	0.0581233488111	0.182066237321396
9	0.14698264251501036	0.0914844130366893
10	0.11305401876022445	0.3242252332360862
11	0.09841115471463927	
12	0.2151675601201289	
13	0.1275039953189888	
