	dmso-wt	dmso-mut
0	0.6693090374918736	0.913793383075783
1	0.8258272020572199	0.8591314945107705
2	0.9366138213994911	0.799569847682294
3	0.8821551965157649	0.8547814709455066
4	0.8716518552839891	1.1378519531304296
5	1.2026083457300725	0.8607754409085142
6	1.345271544649656	0.9923627593231514
7	1.228182527407252	1.0447185116157591
8	1.2371906582439198	0.9886925761347847
9	1.0689614847968927	1.0716954268427794
10	0.9396893647020395	0.8459810085633555
11	1.0108820032340375	
12	0.8003750427162044	
13	0.9236315649598387	
