	dmso-wt	dmso-mut
0	0.1203728174508136	0.23877243375624352
1	0.15672783595157408	0.15461463161099423
2	0.14694051040530326	0.2434123337028786
3	0.19343861728526276	0.23602057609279634
4	0.15247017724355527	0.12910318130805698
5	0.21761000866994412	0.2967031308269169
6	0.34286677409642713	0.20868919042398024
7	0.16789356839610436	0.16691228316797332
8	0.06561391221641003	0.18490586024914338
9	0.14505576281655566	0.09835115086596392
10	0.11771325593254998	0.3414948915075424
11	0.11005998880120675	
12	0.20641655663589725	
13	0.1349496605857704	
