	dmso-het	drug-het
0	14252.930355865581	41417.752537126944
1	5418.954939758628	3909.7226258033443
2	9713.261169951598	11189.313441220469
3	7646.891178247315	3773.3937583368147
4	2886.9418634080494	48150.837825883595
5	2920.1588026332965	4774.58766432487
6	12127.266428905054	4022.0786695041947
7	2074.5978567947836	9213.329324159093
8	18302.47439624036	29502.00073827747
9	1452.8112920618446	35286.1630900574
10	2905.7103490769928	64169.84670729117
11	13066.918378571185	4922.713829348807
12	6281.352140791651	10757.948191857877
13		5323.601520628222
14		11447.759754294253
15		25106.133732531445
