	dmso	drug
0	180.85714285714286	1026.142857142857
1	417.85714285714283	586.9285714285714
2	343.2142857142857	318.2142857142857
3	641.2857142857143	439.42857142857144
4	493.85714285714283	292.07142857142856
5	797.9285714285714	526.2142857142857
6	939.2142857142857	1007.8571428571429
7	526.0	978.3571428571429
8	213.0	289.64285714285717
9	742.7857142857143	1854.5714285714287
10	256.57142857142856	623.0714285714286
11		347.85714285714283
12		1282.2142857142858
13		806.4285714285714
14		384.85714285714283
15		500.92857142857144
16		543.5
17		271.35714285714283
18		745.7142857142857
