	dmso	drug
0	1190.9285714285713	374.2857142857143
1	1026.2857142857142	139.5
2	52.07142857142857	263.57142857142856
3	174.35714285714286	139.92857142857142
4	907.2857142857143	33.357142857142854
5	492.2142857142857	532.7142857142857
6	179.21428571428572	121.0
7	146.5	14.142857142857142
8	451.0	477.7142857142857
9	691.7142857142857	246.5
10	180.85714285714286	0.0
11	602.5	
12	604.3571428571429	
13	193.21428571428572	
14	1059.0714285714287	
15	82.07142857142857	
16	886.8571428571429	
17	1482.5714285714287	
