	dmso	drug
0	379.2238805970149	252.1044776119403
1	403.8358208955224	188.02985074626866
2	117.80597014925372	298.04477611940297
3	226.44776119402985	234.3134328358209
4	466.089552238806	69.95522388059702
5	254.9402985074627	463.1641791044776
6	281.3731343283582	133.61194029850745
7	232.29850746268656	106.68656716417911
8	328.2238805970149	270.17910447761193
9	399.2089552238806	156.1492537313433
10	153.82089552238807	0.0
11	545.4477611940298	
12	393.17910447761193	
13	182.07462686567163	
14	558.7014925373135	
15	122.55223880597015	
16	432.53731343283584	
17	749.9701492537314	
