	dmso	dmso
0	15.105952380952381	12.689285714285715
1	24.807142857142857	7.641666666666667
2	10.722619047619048	26.03095238095238
3	4.998809523809523	18.56547619047619
4	11.377380952380953	13.622619047619047
5	3.520238095238095	31.370238095238093
6	8.002380952380953	17.567857142857143
7	9.378571428571428	26.14047619047619
8	5.455952380952381	11.427380952380952
9	5.475	26.327380952380953
10	3.3773809523809524	29.495238095238093
11	8.03452380952381	17.402380952380952
12	17.21785714285714	34.84880952380952
13	12.003571428571428	20.669047619047618
14	5.639285714285714	56.51190476190476
15	10.88452380952381	9.31904761904762
16	25.60238095238095	25.711904761904762
17	13.914285714285715	10.853571428571428
18	1.4785714285714286	5.353571428571429
19	13.133333333333333	20.579761904761906
20	9.460714285714285	8.360714285714286
21		32.44047619047619
22		18.541666666666668
23		17.18095238095238
