	dmso-het	drug-het
0	406.85714285714283	129.85714285714286
1	490.0	59.857142857142854
2	957.7142857142857	1350.5714285714287
3	884.1428571428571	399.57142857142856
4	491.14285714285717	1419.5714285714287
5	379.2857142857143	649.8571428571429
6	269.0	1268.7142857142858
7	547.8571428571429	770.1428571428571
8	1075.857142857143	421.7142857142857
9	2206.0	1995.857142857143
10	1437.142857142857	186.0
11	2270.8571428571427	472.42857142857144
12	1918.857142857143	688.8571428571429
13	1807.5714285714287	
14	907.7142857142857	
15	1083.2857142857142	
16	2610.4285714285716	
17	944.1428571428571	
18	757.4285714285714	
