	dmso-het	drug-het
0	63.53280839895013	23.11286089238845
1	62.78215223097113	43.425196850393704
2	83.91863517060368	104.70341207349081
3	57.20997375328084	39.70866141732284
4	53.73490813648294	119.66141732283465
5	96.85826771653544	54.06561679790026
6	67.16797900262468	65.1259842519685
7	100.20997375328083	110.11023622047244
8	122.95275590551181	68.06036745406824
9	128.4015748031496	164.81364829396327
10	144.04461942257217	71.2992125984252
11	159.1994750656168	40.99475065616798
12	136.1968503937008	56.06036745406824
13	178.1259842519685	
14	116.14173228346456	
15	107.76377952755905	
16	211.02099737532808	
17	87.99737532808399	
18	73.58005249343832	
