	dmso-het	drug-het
0	8.866666666666667	12.533333333333333
1	11.866666666666667	8.8
2	8.366666666666667	9.633333333333333
3	9.933333333333334	12.666666666666666
4	12.066666666666666	3.283333333333333
5	45.733333333333334	12.133333333333333
6	17.216666666666665	4.533333333333333
7	149.88333333333333	10.733333333333333
8	19.116666666666667	65.98333333333333
9	27.616666666666667	50.35
10	31.233333333333334	20.816666666666666
11	33.5	13.683333333333334
12	145.18333333333334	17.45
13	20.733333333333334	190.81666666666666
14	75.15	42.9
15	19.083333333333332	13.1
16	17.783333333333335	10.983333333333333
17	54.78333333333333	9.15
18	20.2	8.95
19	37.3	29.1
20		5.766666666666667
21		7.55
22		17.466666666666665
