Z4540473457.sdf,306.216
Z4540472556.sdf,314.206
Z2633849139.sdf,290.221
Z851078508.sdf,324.258
Z4540472173.sdf,290.221
Z4540473602.sdf,310.251
Z4540473508.sdf,312.262
Z2505824737.sdf,298.207
Z4540472356.sdf,310.251
Z4540472702.sdf,302.228
Z2636445892.sdf,350.287
Z4540473717.sdf,352.268
Z4540473631.sdf,325.276
Z4540472882.sdf,364.213
Z3704235136.sdf,302.232
Z2632659156.sdf,290.221
Z4540473297.sdf,329.231
Z4540472670.sdf,364.294
Z4540472373.sdf,331.212
Z4540473281.sdf,324.258
Z4540473531.sdf,302.228
Z4540473654.sdf,314.239
Z3496050817.sdf,300.236
Z3294657258.sdf,314.239
Z4540472138.sdf,312.247
Z1319102921.sdf,314.239
Z4540473138.sdf,324.225
AVERAGE,317.535777778
